step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
16	A04	田中結菜	若者	15	16	注意	不安	41.0	44.0	69.0	通知設定を見直す	情報収集	自治体LINEと学校配布資料を見返し、仮払いの期限だけカレンダーに入れる。	AIで仕事も変わるし物価も上がる。支援あっても間に合うか怖い。	結局どれが自分に関係あるん？締切とか外したら詰むよね。	支援多いのは助かるけど、条件と期限が一番分かりやすくほしい。	AIで仕事が変わる話と物価高が続き、制度は多いが要点が追いにくい。	家計制約と制度信頼低めで、前回聞いた仮払いの期限管理を優先した。	通知は減らしつつ、仮払いと異議申立の期限だけは必ず守ると決めた。	対象外判定や遅延で、進学費用の穴が埋まらない不安が残る。	政策疲労	手続き簡素化	44.0	69.0
16	A05	伊藤蓮	若者	18	19	注意	不安	47.0	60.0	68.0	統合された支援条件を絞って確認	情報収集	統合運用の対象条件と仮払いの可否を学校窓口と通知で確認した。	AIで仕事の入り口が細る気がする。支援はあるらしいけど、結局使える人だけ得しそう。	通知減らせるの助かるけど、見落としたら詰むの怖い。仮払い条件だけ先に知りたい。	制度が増えすぎ問題、まず統合は助かる。対象条件と仮払いを分かりやすくしてほしい。	AI再編と物価高の話が増え、制度は新規凍結で統合運用になったと知った。	低所得で通学負担が重く、採用不安が直撃。統合と可逆通知は助かるが不信が残る。	統合で見る項目が減ると動ける。仮払いの有無が安心を決める。	卒業前後の採用縮小で、地元以外の選択肢が消える不安。	実装不信	対象条件の説明	43.0	72.0
16	A06	渡辺心愛	若者	19	20	注意	不安	48.0	57.0	66.0	通知設定を整えて相談の準備を進める	相談	見落とし防止の可逆設定を入れ、予約済み相談の持ち物を確認する。	AIで仕事が変わるのは分かるけど、私が何を選べば外れないのか怖い。	通知多すぎて無理って思ってたけど、見落としも怖いんだよね。	制度の通知、減らせるなら助かる。見落としが一番きつい。	AIで職が揺れる話と物価上昇が続き、制度は統合運用と通知調整が出た。	進路未定と家計余力の薄さで不安増。統合運用と可逆通知で動ける感覚は少し戻る。	通知は減らしつつ見落とし回避できる設定があると覚えた。	地域枠が足りず、結局早い者勝ちになる不安が残る。	手続き疲れ	手続き簡素化	49.0	68.0
16	A07	山本陸	若者	19	20	注意	不安	52.0	56.0	62.0	通知を絞って窓口に当たりをつける	相談	自治体の相談窓口に予約を入れ、仮払いと学び直しの条件を確認した	AIで現場も変わる。置いてかれそう。でも逃げ道があるなら今のうちに掴みたい。	通知多すぎて無理。結局どれが俺に効くのか、窓口で一回整理したい。	支援は増やすより、分かる形で一本化してほしい。条件と手順が見えると助かる。	物価高と職場の再配置の話が増え、支援は統合運用と通知調整の話が出た	実家でも生活費が上がり不安。前回の政策疲労が強く、統合と可逆通知に反応した	通知は減らしても重要だけ拾える設定がある。予約すれば具体が聞ける。	再配置で賃金据え置きのまま負担と再学習だけ増えるのが怖い	政策疲労	対象条件の説明	46.0	75.0
16	A08	中村美咲	若者	20	21	中立	平静	52.0	63.0	48.0	通知設定を可逆で調整	情報収集	自治体サイトで重要通知だけ残す設定にし、統合窓口の案内を保存した	全部追うのは無理。でも取りこぼしが減るなら、少しだけ前に進めるかも。	通知減らしたいのに損するの怖いよね。可逆なら試せそう。	制度、増やすより統合して分かりやすくしてほしい。通知も選べるの助かる。	物価と採用不安の話題が強い一方、制度統合と可逆通知の案内が目に入った	手続き疲れが強く、統合と通知調整が負担軽減に見えたため不安が緩んだ	可逆な設定や統合窓口があると、制度に触れるハードルが下がる	採用縮小が続くと返済と住居費が先に詰まりそう	手続き疲れ	対象条件の説明	58.0	64.0
16	A09	小林颯太	若者	21	22	注意	不安	50.0	66.0	58.0	就活の優先度を絞る	学習・就活	通知設定を見直しつつ、応募先をAI運用寄りに3業界へ絞って調べた	AIで入口が細るのが一番怖い。制度があっても採用で落ちたら意味ない。	最近求人の言い方変わってない？AI前提すぎて、何から手付けるか迷う	不安はあるけど、要件の変化を追って手を動かすしかないな	AI自動化の話題が増え、生活費も上がって節約が現実になった	理系在学で動けるが、新卒入口不安と家計圧。通知統合は助かるが先は読めない	通知は可逆に調整でき、重要だけ拾えると分かった	採用枠縮小が続くと、準備しても入口で詰む不安が残る	財政不安	財源説明	60.0	64.0
16	A10	加藤梨央	家族形成	22	23	注意	不安	45.0	60.0	66.0	通知整理と就職条件の再確認	情報収集	通知設定を見直し、学び直し保証と仮払いの条件をメモした。	景気もAIも読めない。卒業後の空白が一番怖い、でも手続きは疲れる。	最近また物価きつい…制度あるの分かるけど、結局どれ使えるの？	支援は助かるけど、条件と手順が一目で分かる形にしてほしい。	AIで仕事が変わる不安と物価高を感じつつ、通知の見落とし防止策を知った。	賃貸単身+負債があり収入空白に敏感。前回の手続き疲れが残る。	通知を自分で調整できると、少しだけ追える感覚が戻る。	初職の入口が狭いままなら、仮払いでも足りないかもという不安。	政策疲労	対象条件の説明	56.0	68.0
16	A11	吉田蒼	家族形成	22	23	注意	不安	48.0	52.0	63.0	通知設定を可逆にして就活と返済の優先度を再整理	情報収集	重要通知の可逆設定を試し、奨学金返済と就活の締切を週次で並べ直した。	支援は増えたっぽいけど、結局どれが自分に効くのか毎回読む余力がない。	通知減らせるの助かるけど、結局見落としたら終わりじゃんって怖いんだよね。	情報が増えるほど分かりにくい。重要通知の整理は助かる。	物価高と採用不安の話が増え、制度は統合と通知整理が進んだと知った。	負債2.3百万円と不安定な就活で余力が薄く、情報過多が直撃しやすい。	通知が可逆で強制感が薄いと、制度を見る気は少し戻る。	採用がさらに細ると、返済と生活費で選択肢が一気に狭まる。	政策疲労	対象条件の説明	50.0	68.0
16	A12	井上拓海	家族形成	23	24	注意	不安	49.0	56.0	63.0	雇用と家計の耐性点検	情報収集	社内の配置転換話と賃上げ見込みを確認し、支援の自動着金条件も要点だけ見た	仕事の形が急に変わりそう。置いていかれたら結婚どころじゃない。	最近AIで雰囲気変わってない？昇給追いつく気しなくてさ	自動化進むなら移行の実務ルート、もっと見える化してほしい。	AI再編と物価高の話が増え、通知は減る方向らしいが自分に何が来るか曖昧	正規で基盤はあるが物価と将来不確実性が上振れし、前回の財政不安が再燃	『通知を減らしても重要は落とさない設定』があると少し助かると覚えた	配置転換で技能要求だけ上がり、賃金が追いつかない可能性	財政不安	財源説明	47.0	58.0
16	A13	木村彩花	家族形成	24	25	注意	不安	50.0	62.0	58.0	通知設定を見直して優先課題を整理	情報収集	会社の再編情報と制度統合の要点を確認し、家計とキャリアの優先順位を更新した	仕事はまだ大丈夫そう。でもAI再編と物価で、先の決断が急に重くなった。	転職するほどじゃないけど、今のスキルで大丈夫か不安になるね。	制度は整理してほしい。必要な人に確実に届く形が一番。	物価が上がり、AI再編の話題が増えた。制度は統合運用と通知の可逆設定が出た	都市部賃貸で固定費に敏感。正規ITで耐えるが再編不安とSNS悲観が刺さる	通知は減らしても重要だけ拾える設定があると、追える気がした	AI再編が加速すると、貯蓄優先が強まり家族形成はさらに先送りかも	財政不安	財源説明	51.0	55.0
16	A14	長谷川杏奈	家族形成	22	23	注意	不安	42.0	56.0	68.0	通知設定を軽くして要点だけ追う	制度利用	通知を「期限・仮払い・異議」だけに絞り、統合窓口の予約枠を押さえた。	物価も仕事も揺れてて、結局つけが後から来る気がする。	通知減らしたいのに怖いんだよね。外したら損しそうで。	通知は減らしたい。要点だけ拾える設計、もっと増やしてほしい。	家賃と食費が上がり、職場もAI導入の話が増えた。制度は統合運用で通知が整理された。	非正規で先行きが弱く、前回の手続き疲れが強いが、要点通知と予約導線は使えると感じた。	通知の可逆設定があると、離脱せずに最低限追える。	仮払いの精算や対象外判定で、後から負担が増える不安が残る。	手続き疲れ	手続き簡素化	34.0	76.0
16	A15	石川涼太	家族形成	24	25	注意	不安	38.0	44.0	78.0	案件単価と制度の仮払い条件だけ確認	情報収集	案件掲示板で単価下落を見て、仮払いの精算条件と異議申立の手順だけ読み返した。	また単価落ちるのに、家賃と精算だけは待ってくれない。詰むのは一瞬だ。	最近さ、仕事の単価落ちてない？仮払いも後で揉めたら終わるんだが。	仮払いは助かるけど、精算条件と異議申立が分かりにくいと不安が残る。	AIで仕事が減る話と物価高が目に入り、仮払い制度はあるが条件がまだ曖昧に感じた。	ギグで収入変動が大きく家賃が固定。前回の『条件曖昧』記憶が残り不安が上振れ。	仮払いの入口は見えたが、精算ルールの説明不足が刺さる感覚が残った。	精算トラブルや遅延で家賃支払いが崩れる不安が続く。	手続き疲れ	対象条件の説明	38.0	78.0
16	A17	西村菜摘	家族形成	24	25	注意	不安	39.0	66.0	61.0	統合窓口で仮払いと代替ケア枠を詰める	制度利用	統合された窓口に電話し、仮払い継続条件と代替ケア即時枠を確認した。	物価も先も怖いけど、止まるのが一番怖い。手続きで削られたくない。	電話はつながったけど、結局書類多そう…仮払い止まったら詰むよね。	支援が増えるより、迷わず使える一本化と仮払いの確実さが大事だと思う。	物価高で家計がきつく、SNSは不安話ばかり。制度は統合・通知調整の話が出た。	重度ケアと短時間就労で余力が薄く、前回の電話確認が効いたが不信も残る。	統合窓口で仮払いと代替ケア枠の条件を先に固める手順が有効だと学んだ。	審査遅延や運用差で仮払いが途切れ、代替ケアが確保できない不安。	手続き疲れ	手続き簡素化	44.0	72.0
16	A18	山崎直人	家族形成	25	26	注意	不安	46.0	54.0	60.0	対象通知と家計影響を確認	情報収集	通知の条件と支給タイミングを見て、家計表に当てはめてメモする。	もらえる話は助かるけど、結局いつまで続くんだろ。条件も怖い。	初期一時金とか出るらしいけど、財源どうすんの？後で増税とか無理だぞ。	支援はありがたい。けど財源と条件、ちゃんと分かる形で出してほしい。	物価が上がり、職場もAI・ロボ導入の話が増えた。支援策は多いが整理され始めた。	正規で働けてるが物価と再編不安が刺さる。前回の財源不安の記憶で慎重になった。	支援は“使えるか”より“続く根拠”が気になる。通知は見るが深追いはしない。	配置転換で手当が減った時、支援が途切れると一気に詰む不安。	財政不安	財源説明	45.0	66.0
16	A27	斎藤紗季	家族形成	28	29	注意	不安	52.0	60.0	61.0	通知整理	情報収集	通知の可逆設定をオンにして重要だけ残し、仮払い精算の手順をメモにまとめた	支援が増えても追えないのが一番しんどい。今月は家計も介護も詰まってて怖い。	通知減らしたいのに、減らすと損しそうで不安。結局、手順まとめるしかないね…	支援は助かるけど、情報が多いと辿り着けない。通知設計は大事。	物価高と職場のAI再編の話が増え、制度は統合運用と通知見落とし防止が出た	重度ケアと共働きで余力が薄く、前回の手続き疲れが残る一方、統合と可逆通知で負担が少し下がる	重要通知の絞り込み設定と、仮払い→精算の流れを家族共有に保存した	物価と収入の揺れが重なる月に、ケア調整まで崩れるのが怖い	手続き疲れ	手続き簡素化	48.0	68.0
16	W02	中島美優	家族形成	36	37	注意	不安	61.0	66.0	49.0	通知設定見直しと面談準備	相談	通知の可逆設定を選び、面談用に支出と今後2年の働き方メモをまとめた。	制度は少し整ってきたけど、物価と職場再編が読めなくて決め切れない。	通知減らせるの助かる。でもAIで仕事どうなるか不安でさ…。	支援は多さより「迷わず使える」形が大事。通知も可逆が安心。	AI自動化と物価上昇の話題が増え、同時に制度は統合され通知設定も選べた。	正規ITで基盤は強いが物価と再編が刺さり、統合運用が支えに見えた。	制度は増えるより統合+可逆通知の方が自分には動きやすい。	職場の配置転換と家計余力次第で、家族形成は先送りになりそう。	財政不安	財源説明	59.0	61.0
16	W22	野口彩乃	家族形成	35	36	注意	不安	41.0	48.0	66.0	通知設定を見直して要点だけ拾う	情報収集	窓口メモを見返しつつ、見落とし防止の通知を弱めに設定して要点だけ確認した。	また制度が変わる。追う体力がないけど、損するのも怖い。	通知減らしたいのに、減らすと取りこぼしそうで落ち着かない。	制度が増えすぎて追えない。統合して分かる形にしてほしい。	物価高と不安なニュースが多い中、制度は統合や通知調整の話が出ていると知った。	重度ケアと共働きで時間がなく、前回の手続き疲れが残り通知過多に敏感。	見落とし防止の通知は可逆で、弱め設定でも窓口で再確認できると覚えた。	仮払いの精算で欠勤月が不利扱いにならないか、まだ不安が消えない。	手続き疲れ	手続き簡素化	43.0	70.0
16	YG_CH08	今の14歳世代が若者になった姿	若者	15	15	中立	平静	48.0	52.0	55.0	通知設定の見直し	情報収集	重要だけ拾える通知に切り替え、進路に関係する支援だけ整理した	不安はあるけど、全部追わなくてもいい形なら少し息できるかも。	最近情報多すぎ。必要なのだけ来るなら助かるけど、結局条件むずい？	支援、統合して分かりやすくしてほしい。通知は選べる形がいい。	AIで仕事が変わる話と物価上昇が目立つ一方、通知整理の案も見えた	前回の政策疲労が強く、統合運用と可逆通知が負担減に見えたため	通知は強制じゃなく調整できる、まず重要枠だけ拾えばいいと覚えた	肝心の支援が地域差や枠で外れる不安は残る	政策疲労	手続き簡素化	50.0	62.0
17	A01	佐藤陽菜	若者	15	16	注意	不安	62.0	66.0	58.0	進路の不安点を切り分けて相談	相談	進路室でAI再編の影響と希望経路保証の条件を確認し、家計面は親に共有した。	AIで仕事が変わるの早すぎない？でも情報だけで怖がるのも違う気がする。	ニュース見てると不安。進路って今決めて大丈夫かな…先生に聞いてみる。	不安煽り多いけど、制度の条件と実例をまず確認するの大事。	AI自動化と物価高の話題が増え、学校で経路保証と支援の説明も聞いた。	進学志向で学校情報に触れやすいが、SNS不安増幅と家計不安が刺さった。	不安が強い時ほど、条件・停止・異議の有無まで確認すると落ち着く。	物価と家計次第で塾・受験費が削られ、選択肢が狭まる不安。	政策疲労	対象条件の説明	58.0	60.0
17	A02	鈴木大翔	若者	16	17	注意	不安	50.0	58.0	54.0	進路不安を絞って確認	情報収集	担任にAIで変わる仕事と進路の話を聞き、配布資料の要点だけ読んだ	AIで仕事減るって言うけど、俺の進路どこが安全なんだよ。	部活もあるしさ、就職も進学も怖い話ばっか流れてくる。	不安煽り多すぎ。具体的に何すればいいかだけ知りたい。	SNSで地政学と景気悪化が流れ、AIで仕事が変わる話が増えた	高校在学で進路が近い。前回通知を絞ったがSNS不安が再燃した	進路は担任に月1で確認、SNSは時間を決めて見ると決めた	学び直しや保証って結局誰が対象で、実際に間に合うのか不明	政策疲労	対象条件の説明	52.0	62.0
17	A03	高橋湊	若者	17	18	中立	平静	61.0	66.0	44.0	通知を絞って制作優先に戻す	情報収集	ワンストップ予約を覗き、要点だけ通知化して制作に戻った。	結局は作れるかどうか。ニュース見すぎると手が止まる。制度は使える形なら助かるけど、今は制作を進めたい。	最近SNSえぐい。通知まとめてくれないと無理。制作止めたら詰むし、制度は要点だけ知りたい。	制度は「使ったら何が変わるか」が見えると助かる。情報の洪水より、要点と導線を。	SNSで地政学不安と自動化悲観が増え、採用絞りの話も目に入った。オプトインのワンストップ予約と非強制説明は届いた。	高専で制作軸は保てるが、採用不安の情報が刺さる。前回の政策疲労の記憶で、通知を絞る行動に寄った。	不安情報は見過ぎない。制度はオプトイン導線と異議・停止条件だけ押さえる。	採用が細る局面で、移行雇用や学び直しが若者にも実際に回るか。	政策疲労	手続き簡素化	57.0	55.0
17	A04	田中結菜	若者	15	16	注意	不安	38.0	43.0	71.0	予約だけ入れる	相談	自治体のワンストップ相談をオプトインで予約し、対象条件だけ先に確認する。	AIで仕事が変わるって言われても、私の進路に何が残るのか分からん。物価も地味にきつい。	ねえ、結局どれが使えるやつ？外れたら時間だけ溶けるのが怖い…一緒に見て。	支援多いのは助かるけど、条件と手順が一枚で分かる形にしてほしい。	SNSで不安な話が増え、物価と将来の仕事の話題が身近になった。	家計に余裕が薄く制度不信もあり、情報過多だと手続きが止まりやすい。	まず予約して条件確認、ダメなら早めに別ルートに切り替えると決めた。	対象外や遅延で、進学費用の穴が埋まらない不安が残る。	手続き疲れ	対象条件の説明	41.0	73.0
17	A05	伊藤蓮	若者	18	19	注意	不安	49.0	58.0	66.0	就活不安と支援の仮払い有無を再確認	情報収集	通知の1枚設計図を読み、仮払いと異議申立の条件を学校窓口で聞いた。	AIで入口が狭くなる気がする。仮払いが本当に効くなら動けるけど怖い。	新卒枠減るってマジ？地元以外も見たいけど金と通学で詰むわ。	支援は「いつ届くか」が大事。仮払いと異議申立が見えると助かる。	SNSで採用縮小と物価上昇の話が増え、制度はワンストップ案が出ていた。	低所得+通学負担でコスト上昇が直撃。採用不安の情報が届き、仮払い重視の記憶が残る。	仮払いと止められる設計が見えれば、制度不信は少し下がる。	卒業前後で募集が細り、地元に縛られる不安が残る。	実装不信	対象条件の説明	45.0	74.0
17	A06	渡辺心愛	若者	19	20	注意	不安	52.0	60.0	62.0	予約相談に向けて要点を整理する	相談	ワンストップの即時予約を確認し、進路とケア事情をメモにまとめた。	AIで仕事が変わるの早すぎ。私の今の勉強って無駄にならない…？でも逃げたくない。	最近ニュース怖い。相談行くけど、結局枠とか手続きで詰まらないかな。	不安な時ほど、具体的に相談先と次の一歩が見える仕組みほしい。	AI自動化と物価上昇の話が増え、就職の見通しが揺れた。通知で相談導線も見えた。	地方で選択肢が少なく、軽いケアもあり移動が重い。即時予約の導線は効いたが不信は残る。	要点を先に書けば、窓口で話が早くなると分かった。	枠が埋まる不安と、制度が途中で変わる怖さが残る。	手続き疲れ	対象条件の説明	51.0	64.0
17	A07	山本陸	若者	19	20	注意	不安	55.0	58.0	64.0	予約相談で制度の当たり外れを潰す	相談	予約した窓口で仮払いと学び直し保証の対象条件、停止や異議申立を確認した	やれる道は見えたけど、結局は現場と会社次第で外されそうで怖い。	窓口は良さげ。でも会社の配置転換で詰んだら意味なくね？	支援は増えてるけど、条件と手続きが一発で分かる形にしてほしい。	物価と不安ニュースが増え、職場でもAI/ロボの話が出た。窓口予約は取れた。	地方で初職早期、雇用は中で不安。前回の予約経験で支援は触れたが情報疲れが残る。	オプトインで一本化できると楽。停止・異議があると少し安心できる。	再学習だけ増えて賃金が上がらないまま、負担が固定化する不安。	手続き疲れ	手続き簡素化	48.0	72.0
17	A08	中村美咲	若者	20	21	注意	不安	49.0	57.0	58.0	統合窓口を仮予約	制度利用	ワンストップ窓口の即時予約をオプトインで入れ、相談枠を仮押さえした	就活が急に別ゲー化してる。頑張っても席が減るなら、私の返済どうなるんだろ。	最近求人の言い方変わったよね…AI前提で、文系の入口狭くなってない？	若者向けの移行支援は助かる。申請が簡単で、今すぐ繋がる設計だといい。	SNSで不安系ニュースが増え、周りも就活の話が重くなった	奨学金返済と住居費が気になり、採用縮小の噂に反応しやすい	予約できる窓口があると、先延ばしより一歩進める感じがした	物価と家賃が上がると、就活準備費と返済の両立が詰まりそう	手続き疲れ	手続き簡素化	55.0	62.0
17	A09	小林颯太	若者	21	22	注意	不安	52.0	62.0	56.0	制度の入口だけ確認する	情報収集	ワンストップの即時予約を見て、対象条件と必要書類だけメモした	AIで入口が狭くなる怖さは残る。けど、今つながる窓口があるなら一回は使ってみるか。	就活きつい空気増えたよな…。予約だけでも取れるなら、先に窓口つないどくわ。	制度多すぎ問題、入口が1つなら助かる。仮払いとか実際どう動くか見たい。	SNSで不安煽りが強く、採用厳選の話が回る一方、統合窓口の案内が届いた	理系在学で就活が近く不安増。前回通知調整の学びがあり、入口確認に動けた	即時予約は「全部申請」ではなく入口整理で、負担が少なそうと感じた	景気と採用がさらに冷えると、準備しても席が減る不安が残る	財政不安	財源説明	58.0	60.0
17	A10	加藤梨央	家族形成	22	23	注意	不安	43.0	58.0	71.0	ワンストップ予約と仮払い条件の確認	情報収集	ワンストップ窓口の即時予約を入れ、仮払いと学び直し保証の対象条件を控えた。	就職口が細るのは避けられない気がする。支援はあっても手続きで消耗しそう。	AIで求人変わりすぎ。窓口予約したけど、私これ対象なんかな…怖いわ。	制度が多いほど迷う。ワンストップと異議申立の見える化は助かるかも。	AI再編と物価上昇の話題が増え、窓口の即時予約と仮払いの情報が届いた。	専門学校生で初職不安が直撃。前回の通知整理で追える感覚は残るが疲労高め。	予約できた時点で一歩進める感覚はある。条件が不明だと一気に止まる。	対象外だった時の代替経路が見えないと、学費と生活費が詰む不安。	手続き疲れ	対象条件の説明	54.0	72.0
17	A11	吉田蒼	家族形成	22	23	注意	不安	46.0	50.0	67.0	ワンストップの予約枠だけ試す	制度利用	オプトインのワンストップ窓口で奨学金と住居費の相談予約だけ入れた。	求人も物価も荒れてるのに返済は待ってくれない。制度は使える時だけ使う。	就活、AIでまた変わるってさ。返済やばいから窓口だけ予約してみる。	支援は「今つながる」形じゃないと無理。説明と救済ルートもっと見せて。	SNSで雇用不安と物価高が流れ、採用が細る話も目に入った。	負債2.3百万円と採用不安で焦る一方、停止や異議の説明が見えて試す気が戻った。	止められる設計と即時予約があると、制度は一部だけ触れる。	採用縮小と生活コストが続くと、返済優先で挑戦が削れる。	政策疲労	手続き簡素化	49.0	72.0
17	A12	井上拓海	家族形成	23	24	注意	不安	55.0	60.0	58.0	再学習の当たりを付ける	学習・就活	社内のAI研修と職務定義の更新を見て、必要スキルをメモした	仕事は続くと思うけど、要求だけ上がって給料が追いつかないのが一番きつい。	最近の配置転換の話、怖いわ。研修あるけど結局自己負担増えそう。	AI再編の波、若手ほど影響出るよね。支援は早く届く形が大事。	物価がじわっと上がり、社内で再学習と役割見直しの話が増えた	正規で雇用は安定だが、AI再編と生活費増で将来コスパ不安が強い	自動着金やワンストップがあると手続きで詰まらないと覚えた	再学習が必須化して、時間と費用が家計を圧迫する懸念	財政不安	財源説明	50.0	55.0
17	A13	木村彩花	家族形成	24	25	注意	不安	52.0	67.0	60.0	ワンストップの予約可否を確認	情報収集	オプトインのワンストップで相談予約できるかだけ確認し、家計表を更新した	支援は増えてるっぽい。でも財源と雇用の先が読めなくて決め手がない。	制度は助かるけど、結局いつ切られるか不安。今は貯めとく…よね。	選べて止められる設計は大事。支援は透明に、現場負荷も見たい。	SNSで地政学不安が増え、会社でもAI再編の話が続く。制度は整理版が出た	正規で基盤はあるが、再編と物価で将来判断が鈍る。非強制設計は安心材料	止められる・異議できると明記されると、制度に触る気が少し戻る	物価と再編が続くと、家族形成は先送りのまま固定しそう	財政不安	財源説明	54.0	49.0
17	A14	長谷川杏奈	家族形成	22	23	注意	不安	44.0	60.0	72.0	統合窓口の事前準備を進める	制度利用	予約前に、1枚設計図を見て必要書類と停止/異議の手順だけメモした。	助けは増えたっぽいけど、結局あとで精算で詰むんじゃないか怖い。	窓口行くけどさ、結局こっちが間違えたら損するやつじゃない？	支援は歓迎。止められる/異議できる設計が先に見えるのは大事。	SNSは不安煽りが増え、物価と仕事の先行きが重く感じた。通知は要点だけ届き、統合窓口の案内と停止/異議の説明が目に入った。	非正規で先が読めず、家計も薄い。前回の通知絞り込みで情報は届くが、精算や対象外の記憶で不安が残る。	止める/異議の道筋が先に見えると、窓口に行く気力が少し戻る。	仮払いの精算額と、対象外判定の線引きが結局わからない。	手続き疲れ	対象条件の説明	33.0	79.0
17	A15	石川涼太	家族形成	24	25	注意	怒り	42.0	48.0	74.0	ワンストップの予約枠だけ取る	相談	統合ワンストップの即時予約（オプトイン）を見つけ、空き枠だけ押さえた。	結局また手続きか…でも家賃落としたら終わる。逃げ道だけ確保したい。	単価も上がんないし物価きつい。予約だけ取ったけど信用はしてない。	支援は「今つながる」形にしてほしい。精算ルールも一枚で見せて。	AI再編と物価高で案件が不安定。SNSに地政学不安が流れ続ける。	ギグで収入変動大、家賃と借入が怖い。前回の精算説明不足の記憶が残る。	予約は取れたが、仮払い後の精算と異議の見通しが曖昧なまま。	精算トラブルや遅延で支払いが崩れる恐れと、制度不信が残る。	手続き疲れ	手続き簡素化	40.0	81.0
17	A17	西村菜摘	家族形成	24	25	注意	不安	41.0	61.0	64.0	即時枠の予約と仮払いの継続確認	制度利用	窓口の即時予約を取り、代替ケア枠と仮払い継続の条件を再確認した。	制度は前より繋がるけど、物価と不安情報で気持ちが削れる。切れたら終わる。	予約は取れたけど、また条件変わったらどうする…しんどい。	支援が「今」繋がるのは助かる。地域差と手続きの重さは減らしてほしい。	物価高の実感が強く、SNSで不安な地政学ニュースが流れる。窓口は即時予約が使えた。	重度ケアで在宅拘束が強く、仮払いが切れる恐怖が大きい。予約可で支援感は上がるが不信は残る。	即時予約→仮払い条件確認の順が一番早いと体感した。	運用差や審査遅延で仮払いが止まり、代替ケアが取れない不安。	手続き疲れ	手続き簡素化	46.0	74.0
17	A18	山崎直人	家族形成	25	26	注意	不安	52.0	61.0	58.0	制度の続き方と家計の逃げ道を確認	情報収集	通知とワンストップ予約を見て、使える支援と仮払い条件をメモした。	ロボットの話も出てきた。今は大丈夫でも、支援が途中で切れたら怖い。	物価きついし、工場も機械増えるってさ。支援って結局続くの？	支援は数より「いつ・誰に・どれだけ続くか」を明確にしてほしい。	物価上昇と不安ニュースが増え、職場でも自動化の話題が出た。通知で予約や仮払いの導線は見えたが、財源不安が残る。	実家同居で即危機ではないが可処分が削れ、前回から「続く根拠」を重視。製造再編の話とSNS不安で警戒が強まった。	導線は少し良くなったが、制度の持続と条件の分かりやすさが鍵だと再確認。	職場再編で収入が落ちた時、仮払い後の精算や打ち切りで詰まないか不安。	財政不安	財源説明	47.0	62.0
17	A27	斎藤紗季	家族形成	28	29	注意	不安	49.0	58.0	66.0	窓口予約	相談	ワンストップの即時予約を入れ、仮払いと代替ケアの可否を確認した	制度は増えたけど、結局私が回すんでしょ…今月崩れたら終わる気がする。	予約は取った。けど条件とか精算とか、また揉めそうでしんどい…。	支援は「使える形」で届いてほしい。手続きの壁が一番しんどい。	物価高と職場のAI再編の話が続き、自治体から予約型の案内が来た	重度ケアと共働きで時間が薄く、前回の手続き疲れが残るため不安が強い	即時予約は使えたが、仮払いの精算条件は窓口確認が必要だと覚えた	家計が締まる月に、ケア代替が取れないと仕事も家庭も崩れる不安	手続き疲れ	手続き簡素化	46.0	71.0
17	W02	中島美優	家族形成	36	37	注意	不安	56.0	62.0	54.0	面談予約と家計の再点検	相談	ワンストップから即時予約を入れ、今月の固定費と将来支出を洗い直した。	仕事は残る気もするけど、再編の波が読めなくて落ち着かない。子どもは…今じゃないかな。	AIでまた組織変わりそうでさ。制度も多いし、結局どれが自分向けか分かりにくい。	支援は助かるけど、まず全体像と止め方が見える設計だと安心する。	職場でAI再編の話題が増え、物価上昇で家計の余裕が薄いと感じた。通知で面談枠が見えた。	都市IT正規で雇用は強いが再編不安は高い。前ステップの『統合+可逆』志向に合う情報が届いた。	即時予約と1枚の全体図があると、制度は『使える』感覚に近づく。	物価と会社の配置転換次第で、家族形成の決断がまた先送りになる。	財政不安	財源説明	57.0	58.0
17	W22	野口彩乃	家族形成	35	36	注意	不安	46.0	52.0	61.0	ワンストップ予約で相談枠を押さえる	相談	自治体のワンストップ窓口をオプトインで予約し、仮払い精算の扱いを確認した。	支援が増えても、結局わたしが回すんだよね。精算で損したら怖い。	予約は取れたけど、欠勤月の精算が不利になったら最悪…ってまだ思う。	制度が増えるほど迷う。まず入口が一つで、止められる設計は助かる。	物価高とAI再編のニュースが多く、窓口は統合入口と即時予約を案内していた。	重度ケアと保育負荷で時間がなく、前回の手続き疲れが残り、予約制が刺さった。	オプトイン予約なら押しつけ感が少なく、要点確認だけでも進められると覚えた。	仮払いの精算ルールが勤務実態や欠勤にどう反映されるか不安が残る。	手続き疲れ	手続き簡素化	45.0	62.0
