step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
14	USA	アメリカ	United States	北米	圧力上昇	同盟負担分担と技術囲い込み	対日:防衛即応維持とAI供給網の同調要求	同盟で抑止し供給網の安定も進める	物価と選挙で成果必須、負担転嫁が必要	70.0	58.0	84.0	86.0	80.0	68.0	82.0	22.0	供給改善は見えるが、対米負担と職不安で将来像が固まりにくい
14	CHN	中国	China	東アジア	圧力上昇	許認可と市場で対日圧力調整	先端品は許認可厳格、汎用品は供給を維持	外部封鎖に備え供給安定と雇用を守る	若年雇用と統制コストで強硬を崩しにくい	79.0	58.0	85.0	86.0	61.0	78.0	83.0	23.0	汎用品は落ち着くが先端不安が残り将来設計が縮む
14	JPN	日本	Japan	東アジア	圧力上昇	配分再設計で持久	半導体を調達多角化し同盟枠で確保	供給回復を取り込み生活不安を抑える	財源乏しく若者支援と防衛が衝突	54.0	56.0	63.0	58.0	92.0	62.0	82.0	18.0	供給回復で停滞感はやや緩むが、増税回避の調整で将来不安が残る
14	TWN	台湾	Taiwan	東アジア	境界的圧力	供給安定と抑止を維持	先端品優先の供給枠、日米と警戒連携	供給回復を雇用と賃金へつなげる	先端は逼迫、対外圧と人材流出が痛い	70.0	62.0	66.0	74.0	73.0	77.0	80.0	34.0	供給は一部安心も、先端不足が不安を残し進路決断が鈍る
14	KOR	韓国	South Korea	東アジア	圧力上昇	供給改善を内政安定へ転用	対米・対日で先端品調達枠と標準を調整	供給は持ち直すが雇用と安保は警戒継続	対中依存と北朝鮮で強硬化を迫られる	58.0	60.0	72.0	52.0	74.0	56.0	76.0	34.0	部材不安は薄れるが雇用競争と安保報道で将来不安は残る
14	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続、対話窓口は維持	短距離発射を抑制的に継続、密輸とサイバーで外貨獲得	制裁下でも自力更生と国防強化で耐える	食料・外貨難で挑発拡大は統治不安を増幅	84.0	33.0	66.0	58.0	44.0	49.0	86.0	34.0	供給網の不安は少し緩むが、周期的示威で将来不安が残る
14	RUS	ロシア	Russia	ユーラシア	間接衝突	継戦維持と資源梃子	資源供給を調整し制裁迂回を継続	長期戦でも雇用と物価を守る	戦費と技術停滞で消耗が深い	82.0	86.0	78.0	72.0	74.0	72.0	74.0	34.0	計算資源不安はやや緩むが、物価高と安全保障不安で将来像が縮む
14	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持で防空と持久	欧州・日本へ防空/復興資金と装備を要請	戦争継続下でも生活と動員を支える	人的損耗と資金不足、支援疲れが怖い	80.0	60.0	78.0	58.0	85.0	66.0	76.0	34.0	半導体不安が少し緩むが、戦争長期化が将来感を曇らす
14	IRN	イラン	Iran	中東	境界的圧力	停戦維持と影響力の保持	航路は抑制しつつ代理圧力を継続	外圧下でも生活と治安を守る	強硬派と物価不満で譲歩困難	64.0	75.0	71.0	64.0	81.0	66.0	82.0	28.0	資源高不安は残るが、半導体回復で閉塞感が微減
14	ISR	イスラエル	Israel	中東	境界的圧力	停戦継続を探りつつ技術を選別	米欧と防衛協力、技術輸出審査を継続	安全優先だが物価と雇用の支えも続ける	戦費と連立維持で妥協の幅が狭い	70.0	60.0	66.0	70.0	78.0	66.0	76.0	32.0	先端供給は少し持ち直すが、物価と将来不安は残る
14	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定で改革資金確保	OPEC+で減産緩和は抑えつつ供給維持	収益を確保し雇用と改革投資を守る	停戦再燃と財政需要で急な増産は困難	55.0	60.0	60.0	40.0	60.0	54.0	66.0	35.0	物価不安は残るが、計算資源の目詰まりが緩み進路不安はやや減る
14	EU	欧州連合	European Union	欧州	圧力上昇	規制と供給安定を優先	対日含む調達分散と先端品の規制整備	供給安定と雇用保護を同時に進める	加盟国利害と景気減速で妥協が必要	52.0	54.0	60.0	51.0	70.0	56.0	66.0	36.0	半導体不安はやや緩むが、仕事と負担感の不安は残る
15	USA	アメリカ	United States	北米	圧力上昇	同盟負担と技術囲い込み継続	対日:即応維持とAI供給網同調を要求	抑止と産業競争力で生活不安を抑える	選挙・物価で成果必須、負担転嫁が必要	72.0	60.0	86.0	88.0	82.0	70.0	74.0	20.0	情報回避で一時沈静も、負担増と職不安で諦念が残る
15	CHN	中国	China	東アジア	境界的圧力	対日圧力を選別し長期化に備える	規制は先端に限定、汎用品は供給維持	外圧下でも雇用と安定を優先し耐久へ	若年雇用悪化と統制コストで強硬化しがち	81.0	57.0	86.0	88.0	63.0	79.0	78.0	22.0	情報回避で実感は鈍るが先端不安が残り未来像が縮む
15	JPN	日本	Japan	東アジア	圧力上昇	配分再設計で不安を抑制	同盟枠で半導体・エネルギー調達を分散	生活防衛と抑止力を同時に守る	財源が逼迫し若者支援と防衛が競合	56.0	58.0	66.0	55.0	93.0	64.0	78.0	16.0	情報回避が増え、将来設計が鈍り焦燥と諦念が残る
15	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給信頼の死守	日米欧へ供給枠を再配分、海峡警戒強化	安全を固め、産業と雇用の安定を優先	先端逼迫と世論疲れで強硬策が取りにくい	72.0	63.0	67.0	76.0	74.0	78.0	85.0	33.0	危機疲れで情報回避が増え、先端不足不安が進路の確信を削る
15	KOR	韓国	South Korea	東アジア	圧力上昇	供給安定と雇用防衛	対米協調で先端品枠確保、対日調整	安保警戒を維持し雇用・物価対策を優先	対中依存と北朝鮮で強硬論が増える	60.0	58.0	74.0	54.0	76.0	55.0	80.0	32.0	情報回避が増え不安は鈍化するが、雇用競争と安保報道で未来感は重い
15	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威は抑制、対話窓口維持	短距離示威を低頻度で実施、サイバーで外貨確保	外部脅威に備えつつ生活と体制の安定を守る	食料・外貨難と統治不安で挑発拡大は避けたい	83.0	34.0	67.0	59.0	45.0	50.0	78.0	33.0	情報回避で不安は鈍るが、将来像の閉塞感が残る
15	RUS	ロシア	Russia	ユーラシア	間接衝突	継戦維持と資源梃子	資源供給を小刻みに調整し制裁迂回を継続	長期戦でも雇用と物価を守ると強調	戦費負担と技術停滞で持久力が削れる	83.0	84.0	76.0	70.0	75.0	71.0	78.0	33.0	不安情報の過多で回避が進み、将来設計が縮む
15	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の再固定化を急ぐ	欧州・日本へ復興/防空の継続支援を要請	厳しいが防衛と生活を同時に守る	支援疲れと動員負担、資金不足が限界	82.0	61.0	79.0	57.0	86.0	67.0	70.0	33.0	情報回避で体感不安は鈍るが、将来への諦念が残る
15	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外圧力の継続	航路への直接干渉は抑え代理圧力を調整	外圧下でも治安と物価対策を優先	強硬派と物価不満で譲歩が難しい	63.0	74.0	70.0	63.0	80.0	65.0	76.0	27.0	危機情報の過多で諦念と回避が増え、将来像が曇る
15	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と抑止強化	米欧と防衛協力、対外技術審査を強化	安全確保を最優先しつつ物価対策も続行	連立と戦費で譲歩余地が小さい	68.0	57.0	62.0	66.0	80.0	63.0	69.0	30.0	危機疲れで情報回避が進み、不安が慢性化しやすい
15	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定で体制と改革維持	OPEC+で供給維持を優先し価格急騰抑制	収益確保で雇用と改革投資を守る	停戦再燃懸念と歳出増で増産余地は限定	57.0	58.0	62.0	41.0	61.0	55.0	72.0	33.0	物価不安が継続し情報回避が進む。将来像は曇るが急落は回避
15	EU	欧州連合	European Union	欧州	圧力上昇	規制運用を柔軟化し景気下支え	対日で先端品の適合認証を整備し摩擦抑制	安全保障と雇用を両立し負担を平準化する	加盟国分裂と景気減速で強硬策は続かない	54.0	53.0	62.0	49.0	71.0	55.0	58.0	35.0	不安情報の回避が増え、将来像が描けず無力感が残る
16	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI囲い込み強化	対日:防衛即応維持と輸出管理順守要求	同盟で抑止し雇用と物価を守る	選挙・財政・中東停戦不安で成果必須	74.0	62.0	88.0	90.0	86.0	72.0	77.0	16.0	負担増と将来税不安が拡散し、挑戦より安定志向が強まる
16	CHN	中国	China	東アジア	境界的圧力	対日圧力を先端に絞り持久	先端材・装置で選別遅延、汎用品は維持	安定と雇用優先、外圧には粘り強く対応	若年雇用と統制コストで強硬寄り	83.0	58.0	87.0	90.0	71.0	81.0	79.0	18.0	先端不安と財政不安が重なり、将来像が縮む
16	JPN	日本	Japan	東アジア	圧力上昇	更新費を優先配分し不安抑制	同盟枠で調達分散と投資呼び込み	基盤更新を急ぎ負担増を抑える	更新費が重く給付と防衛が圧迫	57.0	59.0	68.0	56.0	96.0	66.0	81.0	12.0	将来設計が先送りされ、焦燥と諦めが濃くなる
16	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給信頼の維持	日米欧へ供給計画を再確認、海峡監視強化	安全と産業基盤を守り、雇用不安を抑える	投資負担増で賃上げ余力が細る	74.0	61.0	66.0	78.0	77.0	80.0	86.0	29.0	財政不安と供給懸念が重なり、将来設計が慎重化
16	KOR	韓国	South Korea	東アジア	圧力上昇	同盟維持と産業防衛	対米枠で先端品確保、対日調整継続	安保警戒と物価対策を同時に進める	若者雇用支援と防衛費が財政を圧迫	63.0	57.0	72.0	56.0	79.0	58.0	77.0	30.0	財政不安報道と雇用競争で将来像が曇り、消費と挑戦意欲が縮む
16	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で主導権、越境は回避	短距離発射で示威、外貨はサイバー依存	外圧に屈せず体制と生活を守る	食料・外貨難で長期緊張は負担	86.0	36.0	69.0	61.0	58.0	52.0	81.0	29.0	財政不安と安保不安が重なり、将来設計の自信が削られる
16	RUS	ロシア	Russia	ユーラシア	間接衝突	資源梃子で持久	供給先を選別し制裁迂回と揺さぶり	包囲下でも雇用と生活を守ると強調	戦費と部品不足で近代化が遅れる	84.0	86.0	78.0	72.0	81.0	73.0	80.0	29.0	物価と不安情報が重なり、若者は挑戦より防衛的選択へ
16	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持を条件付きで再交渉	欧州・日本へ防空/復興支援の枠組み更新要請	持久戦でも生活基盤を守り抜く	支援疲れと動員負担、財源が逼迫	83.0	63.0	78.0	58.0	89.0	68.0	71.0	30.0	財政不安が支援疲れと連動し、将来設計の萎縮が増す
16	IRN	イラン	Iran	中東	境界的圧力	停戦維持し圧力は代理で調整	代理勢力の強度を調整し制裁回避を優先	停戦下でも警戒維持、物価対策を継続	体制正統性と物価不満で譲歩しにくい	64.0	77.0	72.0	64.0	83.0	66.0	78.0	24.0	物価高と増税観測が重なり、将来設計を先延ばししやすい
16	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と技術防衛	米欧と防衛協力継続、輸出管理と監視強化	抑止を維持しつつ物価・雇用の下支えを優先	連立維持と戦費で裁量が狭い	66.0	58.0	63.0	69.0	83.0	64.0	70.0	28.0	外部不安に加え財政懸念が重なり、将来設計が萎縮しやすい
16	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	供給調整で価格乱高下抑制	OPEC+で小幅調整、急騰回避を優先	収益確保で雇用と改革投資を守る	停戦再燃と歳出増で増産余地が薄い	55.0	52.0	60.0	40.0	66.0	52.0	70.0	30.0	物価と財政不安が重なり、将来設計が保守化する
16	EU	欧州連合	European Union	欧州	圧力上昇	規制調整で景気を守る	対日で規格互換と認証簡素化を提案	安全と雇用を守る現実的な規制へ	加盟国調整と財政制約で強硬不可	56.0	52.0	59.0	47.0	74.0	54.0	60.0	32.0	財政不安が就職観を冷やし、挑戦より安定志向が強まる
17	USA	アメリカ	United States	北米	圧力上昇	同盟負担維持とAI規律強化	対日:安保分担増と輸出管理の実効順守要求	独占抑制で雇用を守り対外抑止も維持	選挙前で物価・格差不満、成果が必要	78.0	64.0	90.0	92.0	88.0	74.0	82.0	14.0	分担増と職不安が同時に可視化し、将来像が縮む
17	CHN	中国	China	東アジア	境界的圧力	対日先端圧力を維持	装置・素材の審査遅延拡大、観光は限定緩和	雇用と秩序を守り外部依存を減らす	利益集中批判で正統性不安、強硬で相殺	85.0	59.0	90.0	92.0	73.0	83.0	82.0	16.0	先端停滞と雇用不安が連動し将来像が曇る
17	JPN	日本	Japan	東アジア	境界的圧力	再分配と成長で不信封じ	同盟枠で計算資源確保と投資条件を調整	利益集中を是正し雇用移行支援を強化	財源乏しく給付と防衛と産業が衝突	60.0	58.0	74.0	54.0	97.0	64.0	86.0	10.0	努力が報われない感が増し、挑戦回避と怒りが強まる
17	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と分配不満の抑制	日米と供給継続策を再確認、情報戦警戒	雇用再訓練と物価対策で不安を抑える	防衛と福祉の両立で財政が硬直化	76.0	60.0	69.0	81.0	79.0	82.0	88.0	27.0	利益集中の不信が連鎖し、就職と将来設計が一段慎重化
17	KOR	韓国	South Korea	東アジア	圧力上昇	雇用不安の沈静と産業防衛	対米で先端供給枠確保、対日調整	利益集中を是正し雇用と物価を守る	財政と対外依存で即効策が限られる	61.0	56.0	78.0	59.0	82.0	60.0	83.0	28.0	雇用競争と不信拡散で将来像が暗くなり挑戦が鈍る
17	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威継続、交渉余地は残す	発射準備示威とサイバー収益拡大	外圧と不平等に屈せず体制を守る	外貨・食料不足で長期緊張は限界	88.0	38.0	72.0	63.0	60.0	54.0	85.0	27.0	安保不安に制度不信が重なり、努力の報われ感が下がる
17	RUS	ロシア	Russia	ユーラシア	間接衝突	制裁耐久と情報戦継続	資源供給を選別し制裁迂回網を強化	西側の利益集中を批判し結束を促す	戦費と部品不足で経済の柔軟性が低い	85.0	88.0	79.0	74.0	82.0	75.0	86.0	27.0	格差不信の話題が輸入され将来像が縮む
17	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の質重視で再交渉	欧州・日本へ復興AI/防空の現物支援を要請	負担は増すが、公平な支援配分で耐える	支援疲れと格差不満、財源と動員が限界	84.0	61.0	79.0	60.0	90.0	69.0	74.0	29.0	利益集中批判が雇用不安に連結し、若者の将来設計がさらに慎重化
17	IRN	イラン	Iran	中東	境界的圧力	停戦維持と制裁回避優先	代理行動を抑制しつつ制裁緩和を探る	不公平な利益集中に対抗し生活を守る	物価不満と体制正統性で妥協が難しい	63.0	74.0	73.0	65.0	82.0	67.0	80.0	23.0	物価高と雇用不安の連想が強まり、将来像が描きにくい
17	ISR	イスラエル	Israel	中東	境界的圧力	治安維持と技術防衛を優先	米欧と協調し輸出管理・対サイバーを強化	利益偏在へ是正策、同時に安全保障を堅持	連立不安と戦費で再分配の余地が小さい	64.0	57.0	66.0	72.0	86.0	67.0	74.0	26.0	格差不安と雇用懸念が増幅し、挑戦より防衛的に
17	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制収益を優先	OPEC+で慎重調整、急騰回避を示唆	歳入で雇用・社会支出と改革投資を維持	停戦再燃リスクと歳出増で増産は限定的	58.0	56.0	63.0	41.0	68.0	54.0	74.0	28.0	物価高と雇用不安が連動し、努力の見返り感が薄れる
17	EU	欧州連合	European Union	欧州	圧力上昇	利益集中へ競争・再分配強化	AI競争規制と課税協調を対外提案	勝者総取りを正し雇用と信頼回復	加盟国利害と景気で急進は困難	54.0	50.0	62.0	46.0	76.0	53.0	66.0	30.0	規制・課税の波及で将来設計が硬直し、挑戦より安定志向が強まる
18	USA	アメリカ	United States	北米	圧力上昇	同盟負担増と規制協調	対日:防衛分担とAI輸出管理順守を再要求	生活費対策と覇権維持を同時に進める	住居費が争点化、対外成果で求心力維持	79.0	66.0	91.0	93.0	90.0	76.0	85.0	13.0	住居不安に加え負担増が可視化し、将来設計の確度が落ちる
18	CHN	中国	China	東アジア	境界的圧力	対日先端圧力を調整維持	装置・素材審査を選別遅延、観光は小幅緩和	外部封じ込めに備え雇用と安定を守る	景気停滞と失業不満で強硬維持が必要	86.0	58.0	91.0	93.0	74.0	84.0	83.0	15.0	住居不安の争点化に先端停滞が重なり、将来設計の見通しがさらに曇る
18	JPN	日本	Japan	東アジア	境界的圧力	住居不安を火消し優先	資源調達分散と同盟枠の投資条件を再調整	住居支援を急ぎ生活防衛と成長を両立	財源不足で住居・防衛・産業が三つ巴	63.0	57.0	76.0	56.0	98.0	66.0	88.0	9.0	住居が詰まるほど将来設計が崩れ、怒りと諦めが強まる
18	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と生活防衛	日米と供給継続枠組み強化、危機広報連携	安全確保と物価・住宅対策を同時に進める	防衛優先で住宅支援の財源が窮屈	78.0	62.0	70.0	83.0	81.0	84.0	90.0	25.0	住宅不安の争点化に供給不安が重なり、将来設計が防衛的に固まる
18	KOR	韓国	South Korea	東アジア	圧力上昇	住居不安抑え産業防衛	対米で先端供給枠維持、対日で需給調整	住居費・雇用・安保を同時に守る	財政制約と対外依存で配分が苦しい	63.0	57.0	79.0	61.0	83.0	62.0	85.0	26.0	住居不安の争点化が将来設計を圧迫し、転職・挑戦が保守化
18	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で譲歩を引き出す	短距離発射示威とサイバー外貨獲得	外圧下でも抑止力で体制を守る	外貨・食料難で長期緊張は負担	90.0	40.0	74.0	66.0	63.0	56.0	88.0	24.0	安保不安が住居不安と結合し将来設計が萎む
18	RUS	ロシア	Russia	ユーラシア	間接衝突	資源収入優先で圧力調整	輸出先を選別し価格と供給で揺さぶる	制裁下でも国家機能と生活を守る	戦費増と部品不足で選択肢が狭い	86.0	90.0	81.0	76.0	84.0	78.0	88.0	26.0	物価・家賃不安が増幅し将来設計が短期化する
18	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援再設計で持久	EU・日本へ防空/復興資金を再要請	長期戦でも国家機能を守り抜く	動員疲れと財源枯渇、支援疲れが怖い	83.0	62.0	78.0	58.0	91.0	70.0	77.0	28.0	住居不安が争点化し、対外支援への反発がSNSで増幅、若者の将来設計が萎む
18	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和模索	代理勢力を選別支援し交渉余地を残す	生活不安に対処しつつ屈しない	物価と若者不満で強硬演出が要る	64.0	76.0	74.0	66.0	83.0	68.0	82.0	22.0	住居不安の争点化と重なり、将来設計への悲観が増幅
18	ISR	イスラエル	Israel	中東	境界的圧力	治安と技術優位を優先	米欧と輸出管理・対サイバー連携を強化	治安確保と成長投資で不安を抑える	戦費と連立不安で生活支援が薄い	66.0	60.0	68.0	74.0	88.0	70.0	78.0	24.0	物価・住居不安が増幅し、若者の将来像が内向き化
18	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格抑制と歳入確保を両立	OPEC+で小幅調整、供給安定を対外発信	改革投資と雇用維持のため歳入安定を優先	停戦再燃と財政支出増で増産余地が小さい	60.0	58.0	64.0	41.0	70.0	55.0	76.0	26.0	光熱費上振れが家賃不安と結び、将来設計の諦めが増える
18	EU	欧州連合	European Union	欧州	圧力上昇	規制維持と生活不安の火消し	AI規制整備と対露制裁維持、LNG調達協調	生活費・住居不安に即応し雇用を守る	加盟国分断と景気で財政追加は限定的	56.0	54.0	64.0	49.0	78.0	55.0	70.0	29.0	住居不安と規制波及で将来設計が硬直、安定志向が強まる
19	USA	アメリカ	United States	北米	圧力上昇	対話継続と同盟負担の要求	対日:防衛分担維持、AI管理で協調	対話で緊張は緩むが覇権防衛は継続	物価と分断で成果が要る、輸出規制は堅持	72.0	61.0	88.0	92.0	89.0	73.0	81.0	16.0	軍事不安は少し緩むが、計算資源不安で進路が揺れる
19	CHN	中国	China	東アジア	圧力上昇	対日圧力は選別、対話で緊張管理	対話枠組みは活用、先端審査は選別遅延	対話しつつ封じ込めに備え雇用を守る	景気停滞で譲歩は限定、統制と成果が要る	78.0	56.0	84.0	88.0	72.0	80.0	78.0	22.0	軍事不安は少し緩むが先端停滞が残り、将来像が描きにくい
19	JPN	日本	Japan	東アジア	圧力上昇	住居・雇用不安の沈静化優先	対話再開を梃子に抑止確認と供給網協調	緊張は緩むが物価と住居を最優先で守る	財源逼迫で住居・防衛・産業が同時圧迫	58.0	54.0	72.0	53.0	96.0	63.0	84.0	11.0	対話で恐怖は少し下がるが、住居と仕事の不安が将来像を曇らせる
19	TWN	台湾	Taiwan	東アジア	圧力上昇	対話活用で抑止と経済維持	対話枠で危機管理線を整備、供給協議継続	対話再開でも備え継続、物価と雇用を守る	対外不確実性で投資と財政配分が硬直	72.0	58.0	64.0	78.0	79.0	80.0	86.0	28.0	緊張緩和の報で息継ぎも、分断残り将来像は慎重化
19	KOR	韓国	South Korea	東アジア	圧力上昇	対話継続で産業防衛	安保対話を継続し対日で供給調整	緊張は緩むが雇用と安保を守る	対米枠と国内世論で譲歩幅が狭い	58.0	54.0	73.0	58.0	78.0	60.0	80.0	30.0	安保不安はやや後退。だが雇用・物価不安が将来設計を鈍らせる
19	PRK	北朝鮮	North Korea	東アジア	境界的圧力	対話を利用し圧力は維持	対話に参加しつつ発射準備を誇示	対話は主導権確保の手段、警戒継続	外貨・食料難で長期緊張は重い	78.0	38.0	68.0	63.0	59.0	52.0	81.0	28.0	緊張は一服も再燃前提で不安が残り挑戦意欲が鈍る
19	RUS	ロシア	Russia	ユーラシア	境界的圧力	資源カードで圧力を再設計	輸出条件を細分化し価格で揺さぶる	制裁下でも歳入と雇用を守る	戦費と部品不足で妥協余地が小さい	80.0	84.0	76.0	74.0	82.0	74.0	84.0	30.0	物価不安は残り、進路選択が安全志向に偏る
19	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持で前線安定	EU・日本へ防空/復興の継続支援要請	国土防衛と復興準備を同時に進める	動員疲れと財源不足、支援疲れが制約	80.0	58.0	76.0	56.0	88.0	68.0	74.0	30.0	対外支援の是非が可視化し、若者は将来設計を先送りしがち
19	IRN	イラン	Iran	中東	圧力上昇	停戦維持と制裁緩和模索	代理勢力を抑制し交渉枠組み維持	対外圧力下でも生活安定を優先	物価高と若者不満で強硬演出も要る	60.0	72.0	71.0	65.0	82.0	66.0	79.0	24.0	原油高止まり不安が続き、就職・家計の見通しが曇る
19	ISR	イスラエル	Israel	中東	圧力上昇	抑止維持と経済耐久を優先	米欧と停戦監視・対サイバー協力を継続	停戦は脆弱、治安と成長投資を同時に進める	戦費と政局で生活支援の拡充が難しい	63.0	57.0	64.0	72.0	86.0	68.0	76.0	26.0	物価と雇用の揺れが続き、若者の将来設計が慎重化
19	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定を優先し漸進調整	OPEC+で微調整、供給安定を対外強調	歳入安定で改革投資と雇用を守る	停戦再燃と支出増で増産余地が小さい	56.0	54.0	60.0	42.0	68.0	53.0	70.0	30.0	光熱費の高止まりが可処分所得を圧迫し、将来設計の慎重化が進む
19	EU	欧州連合	European Union	欧州	圧力上昇	対話活用し規制と景気を両立	対露制裁維持、対話支持とエネ共同調達	対話進展を評価しつつ物価と雇用を守る	分断と選挙で追加支出は細切れに	52.0	50.0	58.0	52.0	74.0	53.0	64.0	33.0	軍事不安は少し薄いが規制波及で進路が保守化
20	USA	アメリカ	United States	北米	圧力上昇	同盟統合でAI主導権維持	対日:AI教育・標準連携要求、規制協調	国内格差に対処しつつ同盟で競争優位	教育格差と物価で成果必須、規制は譲れず	70.0	58.0	90.0	94.0	88.0	74.0	84.0	15.0	教育AI格差が進路不安を増幅。計算資源不安で挑戦が萎む
20	CHN	中国	China	東アジア	境界的圧力	対日選別圧力で優位確保	先端供給は選別遅延、教育AIは交流提案	外圧下でも雇用と技術自立を守る	景気と若年雇用が弱く成果演出が要る	82.0	58.0	86.0	90.0	74.0	83.0	84.0	20.0	学校AI格差が進路不安に直結し、先端停滞で将来像が霞む
20	JPN	日本	Japan	東アジア	圧力上昇	教育格差抑制を優先	AI教育基盤で同盟国と標準化・調達協調	進路不安を抑え公教育のAI環境差を縮める	財源が薄く教育・防衛・物価対策が競合	60.0	56.0	76.0	54.0	97.0	64.0	88.0	10.0	学校のAI格差が進路不安を増幅し、努力の報われ感が揺らぐ
20	TWN	台湾	Taiwan	東アジア	境界的圧力	供給安定を優先し抑止維持	重要品の輸出管理を強化し同盟と供給協議	外圧下でも産業と教育投資を守る	安全保障費と人材育成が財政を圧迫	74.0	60.0	66.0	82.0	81.0	83.0	88.0	26.0	学内AI格差報道に供給不安が重なり進路の諦めが増える
20	KOR	韓国	South Korea	東アジア	圧力上昇	半導体優先で同盟協調	対米で半導体・AI規制整合、対日で供給安定協議	技術競争下でも雇用と安保の両立を進める	若者雇用不安と政争で追加支援が出しにくい	60.0	53.0	76.0	61.0	79.0	62.0	86.0	28.0	教育AI格差の連想で将来不安が増幅。技能投資への焦りが強まる
20	PRK	北朝鮮	North Korea	東アジア	境界的圧力	挑発を抑えず取引余地確保	短距離発射示威とサイバー偵察を強化	敵対勢力の脅威増大、備えと統制を徹底	外貨不足で長期緊張は維持費が重い	82.0	41.0	70.0	64.0	60.0	53.0	86.0	26.0	安全不安と学校AI格差が重なり、将来像が見えず挑戦回避が増える
20	RUS	ロシア	Russia	ユーラシア	境界的圧力	資源・情報で揺さぶり継続	資源輸出条件を硬化し抜け道取引を探る	対外圧力に耐え歳入と雇用を守る	戦費と部品不足で譲歩が難しい	82.0	86.0	78.0	76.0	83.0	76.0	88.0	28.0	物価と進路不安にAI格差が重なり将来像が縮む
20	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援継続を最大化	EU・日本へ防空/復興資金と弾薬支援要請	前線維持と復興準備を同時に進める	動員疲れと財源難、支援疲れが最大制約	82.0	57.0	78.0	60.0	90.0	69.0	79.0	28.0	支援負担とAI格差不安が重なり、若者は将来設計を先送り
20	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外圧力分散	航路不安を抑えつつ制裁緩和を交渉	生活防衛を優先しつつ抑止は崩さない	物価高と不満で強硬姿勢も演出要	67.0	76.0	73.0	66.0	84.0	69.0	81.0	22.0	原油高と不安報道が家計・就活を圧迫し、AI格差不安も増幅
20	ISR	イスラエル	Israel	中東	圧力上昇	抑止維持と技術防衛を優先	停戦監視を維持し対サイバー連携を強化	治安を守りつつ生活コスト対策も続ける	戦費と政局で教育・若者投資が先送り	64.0	58.0	66.0	74.0	87.0	69.0	78.0	25.0	教育AI格差の不安に、物価と雇用の揺れが重なり将来設計が硬直
20	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制維持を優先	OPEC+で小幅調整、対日供給の安定を示す	価格の乱高下を抑え改革投資と雇用を守る	停戦再燃リスクと財政支出で増産は限定的	58.0	57.0	62.0	41.0	69.0	55.0	73.0	29.0	教育AI格差不安に光熱費高止まりが重なり将来設計が保守化
20	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と教育格差対応	AI教育・規制で国際標準化を主導	公正なAI利用と競争力維持を両立	加盟国間格差で統一策は遅れがち	50.0	47.0	62.0	54.0	72.0	52.0	70.0	34.0	AI学習格差の連想が強まり進路不安が増幅、資格志向へ
21	USA	アメリカ	United States	北米	圧力上昇	同盟負担増で技術覇権維持	対日:計算資源・輸出管理協調と防衛分担要求	生活費は一息、同盟で競争優位を確保	分断と物価で成果必須、規制緩和は困難	68.0	49.0	88.0	93.0	86.0	72.0	82.0	18.0	燃料不安は弱まるが、就職と計算資源不安が進路の萎縮を招く
21	CHN	中国	China	東アジア	境界的圧力	対日選別圧力を維持	先端材は許認可で調整、民生協力は継続	外圧下でも雇用と安定を守り前進する	成長鈍化で若年雇用が弱く成果が要る	83.0	45.0	87.0	91.0	72.0	82.0	83.0	24.0	生活費不安は一息だが、先端停滞と進路不安が残る
