step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
18	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持と支援確保	対日へ復興資金・防空/サイバー支援要請	支援の継続が防衛と復興の生命線だ	動員疲労と財政難で妥協余地が小さい	83.0	61.0	75.0	56.0	86.0	58.0	74.0	29.0	住居不安の怒りが外部支出議論と結び、若者の将来観が冷える
18	IRN	イラン	Iran	中東	境界的圧力	停戦維持と威信確保	代理勢力は抑制しつつ示威、交渉窓口維持	生活防衛と主権堅持、譲歩せず安定守る	制裁と財政難で強硬長期化は困難	68.0	83.0	69.0	66.0	86.0	72.0	82.0	18.0	燃料高が家賃・物価を押し上げ、住居不安が将来設計を萎縮させる
18	ISR	イスラエル	Israel	中東	間接衝突	動員継続で国内不満抑制	停戦枠組み維持しつつ制裁・サイバー連携	治安確保と生活費対策を同時に進める	住宅不満と財政制約で統治が脆い	76.0	66.0	71.0	83.0	90.0	74.0	81.0	18.0	生活の足場不安が増幅し、若者は挑戦より安定志向へ傾く
18	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定を演出し歳入確保	OPEC+は慎重維持、アジア向け供給を強調	歳入で雇用と改革を守り安定を維持	停戦再燃と治安費で増産余地が小	62.0	64.0	76.0	52.0	71.0	56.0	77.0	25.0	住居不安の争点化に物価高が重なり、将来設計が萎む
18	EU	欧州連合	European Union	欧州	圧力上昇	規制と景気の同時防衛	AI規制調整と対露制裁維持、対米協調	公正と雇用を守り安全保障も崩さない	加盟国分断と景気鈍化で一枚岩になれぬ	61.0	54.0	69.0	52.0	79.0	58.0	77.0	32.0	雇用と住居不安が重なり、将来設計の確信が薄れる
19	USA	アメリカ	United States	北米	圧力上昇	対話容認も技術主導維持	安保対話を支援しつつ対中規制と同盟負担要求	対話で偶発を減らし競争優位は守る	国内分断と物価で対外関与の限界	70.0	58.0	82.0	84.0	88.0	72.0	78.0	22.0	戦争不安は少し緩むが、計算資源と雇用不安で将来像が曇る
19	CHN	中国	China	東アジア	圧力上昇	対話活用し圧力を調整	対話枠組み再開、戦略材は許可制維持	対外緊張は管理し雇用と安定を守る	景気減速で過度な緊張は失業火種	72.0	60.0	86.0	82.0	70.0	80.0	74.0	22.0	軍事不安はやや後退も就職・物価不安が残り将来像が縮む
19	JPN	日本	Japan	東アジア	圧力上昇	家計支援を守りつつ抑止維持	対話再開を梃に同盟調整と資源調達多角化	対話は進むが分断は続く。物価と雇用移行を支える	財政硬直で給付拡大は難しい。防衛と若者策が競合	55.0	53.0	72.0	58.0	95.0	59.0	88.0	15.0	軍事不安は少し緩むが、物価・雇用・将来設計の重さで希望が削られる
19	TWN	台湾	Taiwan	東アジア	圧力上昇	操業継続と対話活用で抑止	対話枠で危機管理線を維持し日米へ供給優先枠を再確認	対話で緊張は緩むが備えは緩めず雇用を守る	保険・電力コストと防衛負担で若者支援が絞られる	69.0	60.0	66.0	61.0	72.0	70.0	68.0	30.0	緊張は少し緩むが供給不安が残り将来設計は慎重化
19	KOR	韓国	South Korea	東アジア	圧力上昇	対話活用で緊張管理	対話枠組みで偶発回避、技術面は囲い込み継続	対話で安全を確保し雇用と物価へ手当てする	半導体覇権と対北備えで妥協余地が小さい	56.0	54.0	72.0	62.0	84.0	60.0	76.0	24.0	軍事不安はやや減るが、雇用・技術競争で将来観は重い
19	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威を抑え対話で得点化	対話参加を演出し制裁緩和の糸口探る	対話は敵の策でも国防と生活を守る	外貨・食料難で長期挑発はコスト高	82.0	50.0	66.0	62.0	68.0	56.0	78.0	22.0	軍事不安は一段緩むが将来不確実性は残り、若者は安全志向と出費抑制が強まる
19	RUS	ロシア	Russia	ユーラシア	間接衝突	対話利用し持久継続	対話を梃に制裁回避と資源輸出を維持	対話は前進、国家防衛と生活を守る	損耗と調達難で戦費が重い	80.0	82.0	78.0	83.0	80.0	76.0	74.0	14.0	緊張は少し緩むが物価と雇用不安が残り将来像が曇る
19	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持と復興枠の確保	対日へ復興資金・防空/地雷除去支援要請	支援維持が防衛と復興の生命線だ	動員疲労と財政難で妥協余地が小さい	80.0	59.0	73.0	55.0	84.0	56.0	71.0	31.0	対話再開で緊張は微減も長期負担観が残り将来像が曇る
19	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外威信確保	航路攪乱は抑えつつ制裁緩和交渉を継続	対外圧力に屈せず、生活防衛を優先する	財政難と国内不満で長期強硬は限界	62.0	79.0	66.0	67.0	84.0	70.0	78.0	20.0	燃料高の長期化観測が物価不安を固定化し、挑戦意欲を削ぐ
19	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持で技術優位確保	停戦監視を継続しつつ輸出管理を強化	安全と経済を両立し生活負担を抑える	動員疲れと財政で譲歩余地が小さい	68.0	60.0	66.0	82.0	88.0	70.0	76.0	20.0	国際不安は少し緩むが先端職の不確実性が残る
19	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	減産維持で歳入と安定確保	OPEC+慎重維持、アジア向け供給安定を強調	歳入で雇用創出と治安を支え改革を進める	停戦再燃と治安費で増産余地は限定的	58.0	57.0	72.0	52.0	69.0	54.0	74.0	28.0	対話再開で恐怖は少し緩むが、物価と雇用不安が将来像を曇らせる
19	EU	欧州連合	European Union	欧州	圧力上昇	規制と成長の折衷で安定確保	対露制裁を維持しつつ対話枠組みを支援	公正なAIと雇用保護で生活を守る	加盟国温度差と産業競争力低下が重い	57.0	51.0	66.0	50.0	76.0	56.0	73.0	35.0	緊張は和らぐが分断は続き、将来像が定まりにくい
20	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI優位を優先	対中AI・半導体規制継続、同盟に負担要求	競争優位と雇用を守るため強い措置が必要	家計不満と議会対立で長期関与が不安定	68.0	56.0	84.0	86.0	90.0	74.0	82.0	20.0	教育AI格差が将来不安を増幅、努力の報われ感が揺らぐ
20	CHN	中国	China	東アジア	境界的圧力	技術主権を梃子に優位確保	対日で素材・部材の許可制を厳格運用	外部封じ込めに対抗し雇用を守る	景気減速で強硬一辺倒は失業火種	74.0	62.0	88.0	86.0	72.0	83.0	81.0	20.0	学校AI格差が就職競争不安と結びつき将来像が縮む
20	JPN	日本	Japan	東アジア	圧力上昇	教育AI格差を抑えつつ抑止維持	同盟と連携しAI教育基盤と半導体供給を確保	学校のAI格差に手当てし、移行期の不安を抑える	財政硬直で恒久支援が弱い。自治体差も大	56.0	54.0	78.0	62.0	96.0	60.0	92.0	12.0	進路不安と自己効力感の低下が増幅。支援の見えなさが将来不信に直結
20	TWN	台湾	Taiwan	東アジア	圧力上昇	操業維持と抑止強化	日米へ供給優先枠を維持し危機管理線を強化	供給と雇用を守りつつ有事備えを進める	電力・保険高騰で教育投資と防衛負担が競合	70.0	62.0	68.0	64.0	74.0	72.0	71.0	28.0	学校AI格差の不安に供給不確実性が重なり、将来設計が慎重化
20	KOR	韓国	South Korea	東アジア	圧力上昇	教育格差是正で安定維持	米国・同盟とAI教育投資協調、対北監視維持	AI格差を放置せず進路不安と治安不安を抑える	財源と教員負荷が限界、半導体競争も緩めにくい	58.0	53.0	76.0	66.0	86.0	61.0	80.0	22.0	教育AI格差が比較不安を増幅、雇用競争感で将来観が重くなる
20	PRK	北朝鮮	North Korea	東アジア	境界的圧力	限定挑発で抑止と交渉力確保	短距離発射とサイバーで示威、対話窓口は維持	敵の圧力に屈せず国防と体制を守る	外貨・食料不足で長期緊張は維持困難	86.0	52.0	69.0	64.0	71.0	58.0	82.0	20.0	安全保障不安が教育AI格差の焦りを増幅し、若者は将来設計を縮めがち
20	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時維持で圧力運用	資源輸出を揺らし制裁回避網を強化	長期戦に耐え国家と生活を守る	損耗と調達難で体制維持が最優先	82.0	85.0	79.0	84.0	81.0	77.0	80.0	13.0	物価と半導体不安が続き、AI格差の焦りが将来不信を増幅
20	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援継続の国際確保	対日へ復興・防空支援の継続要請強化	支援維持が防衛と復興の前提だ	動員疲労と財政難で譲歩が困難	79.0	58.0	74.0	56.0	85.0	57.0	76.0	29.0	支援負担感と将来不安が増幅。AI格差が進路不安を加速
20	IRN	イラン	Iran	中東	境界的圧力	停戦下で威信と抑止維持	航路攪乱は抑制しつつ制裁緩和を探る	対外圧力に屈せず生活を守り抜く	財政難と不満で強硬長期は困難	63.0	82.0	68.0	69.0	85.0	72.0	81.0	18.0	燃料高と分断情報が、AI格差不安と結びつき将来像を曇らせる
20	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持で技術優位死守	停戦監視継続、輸出管理と対サイバー強化	安全最優先、経済負担は抑えるが警戒継続	動員疲れ・財政制約で緩和に動きにくい	66.0	58.0	69.0	84.0	86.0	72.0	78.0	19.0	教育AI格差が不安と焦燥を増幅、先端職競争感が強まる
20	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油収益優先で供給は慎重維持	OPEC+協調を優先し増産は段階的に抑制	歳入で雇用と治安を守り改革投資を継続	停戦再燃リスクと治安費で急増産は困難	60.0	61.0	76.0	55.0	70.0	56.0	82.0	26.0	教育AI格差が将来不安を増幅。物価高と雇用不確実性が希望感を削る
20	EU	欧州連合	European Union	欧州	圧力上昇	規制と投資で格差抑制	教育AI基準を提案し同盟と供給網を調整	公正なAIと雇用移行で社会の分断を抑える	加盟国差と景気鈍化で合意形成が遅い	58.0	52.0	64.0	48.0	77.0	55.0	78.0	33.0	教育AI格差の連想が進路不安を増幅し、希望が細る
21	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI覇権を維持	対中AI・半導体規制維持、同盟に分担増圧	物価は一息でも競争と安全保障は緩めない	議会対立と家計不満で長期関与が揺れる	66.0	44.0	80.0	85.0	88.0	72.0	78.0	24.0	燃料不安は緩むが、AI投資競争と雇用不安が将来感を曇らせる
21	CHN	中国	China	東アジア	境界的圧力	技術主権で交渉主導	対日で部材許可制を選別運用し圧力維持	外圧に対抗し雇用と成長を守る	景気鈍化で強硬過多は失業不満を招く	76.0	48.0	86.0	87.0	70.0	84.0	80.0	22.0	生活費不安は一息だが、AI機会格差が将来不安を固定化
21	JPN	日本	Japan	東アジア	圧力上昇	物価緩和を若者安心に転換	燃料長期契約と電力投資で供給安定化	足元の負担を下げ、移行期の雇用不安も支える	財政硬直で恒久策が薄く自治体差も残る	55.0	38.0	76.0	60.0	94.0	58.0	88.0	14.0	生活費不安は一息。ただ雇用・進路不安が残り将来像は揺れる
21	TWN	台湾	Taiwan	東アジア	圧力上昇	操業安定と抑止を継続	日米へ供給優先枠を維持し危機管理線を強化	燃料は落ち着くが備えと投資を継続する	電力投資と保険負担で人材育成が圧迫	68.0	52.0	61.0	58.0	70.0	66.0	63.0	32.0	生活不安は少し緩むが、供給と有事懸念で将来設計は慎重化
21	KOR	韓国	South Korea	東アジア	圧力上昇	半導体競争を維持し安定確保	米国と対北抑止維持、半導体投資と輸出管理を調整	物価は一息、雇用不安と安保対応を同時に進める	若者雇用対策の即効性が弱く財源も限界	60.0	44.0	72.0	64.0	84.0	60.0	78.0	24.0	生活費不安は少し緩むが、職の先行き不安が残り将来像が曇る
21	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で交渉余地を作る	短距離発射準備を誇示、対話窓口は残す	国防強化で体制と生活を守る	外貨・食料不足で長期緊張は重荷	84.0	43.0	66.0	63.0	70.0	56.0	80.0	22.0	安全不安が続き、進路決断の先延ばしとAI格差不安が増える
21	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時継続で資源を梃子	輸出条件を揺らし制裁回避網を維持	圧力下でも生活と主権を守る	損耗と調達難で長期化は脆い	78.0	62.0	74.0	82.0	79.0	73.0	76.0	18.0	燃料不安は一息だが、物価・半導体不安が残り将来像が霞む
21	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援確保と防空維持	対日へ復興・地雷除去・防空支援の継続要請	支援を繋ぎ、前線と復興を同時に支える	動員疲労と歳出逼迫で妥協余地が小さい	78.0	49.0	72.0	55.0	84.0	56.0	74.0	31.0	燃料不安は一息も、支援負担と戦争長期化で将来像が曇る
21	IRN	イラン	Iran	中東	境界的圧力	停戦維持で威信と経済確保	航路攪乱は抑制し制裁緩和交渉を継続	停戦は譲歩でなく生活防衛の戦術だ	財政難と不満で強硬は短期しか持たない	60.0	62.0	64.0	66.0	82.0	68.0	76.0	20.0	燃料不安は一服も、再燃報道が就労と将来像の不確実感を残す
21	ISR	イスラエル	Israel	中東	境界的圧力	停戦監視と技術優位維持	停戦枠組み維持、サイバー防御と輸出管理強化	物価は一息も警戒継続、負担は段階調整	動員疲れと分断、財政で長期戦は困難	63.0	49.0	67.0	82.0	84.0	70.0	76.0	22.0	生活不安はやや緩むが先端計算資源不足が焦燥を残す
21	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定を優先し供給は維持	OPEC+協調で微調整し急変動を抑える	歳入安定で雇用と改革投資を守る	停戦再燃と治安費で増産余地は限定	58.0	44.0	68.0	54.0	66.0	52.0	74.0	30.0	短期の物価不安は緩むが、雇用と将来像の不透明感は残る
21	EU	欧州連合	European Union	欧州	圧力上昇	規制と景気下支えを両立	対露制裁維持しつつ調達分散と産業支援	生活費は緩和、雇用移行と防衛を守る	加盟国間の温度差で決定が遅れがち	56.0	40.0	58.0	46.0	72.0	52.0	70.0	36.0	物価不安は一息だが、雇用移行と先行き不透明感が進路不安を残す
22	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI主導を優先	対中AI輸出規制継続、同盟に分担増要求	介護負担軽減へ技術活用、競争力も守る	家計不満と議会分断で対外関与が不安定	67.0	46.0	82.0	86.0	90.0	73.0	79.0	23.0	介護×ロボ化競争が加速。雇用不安と投資圧で将来像が霞む
22	CHN	中国	China	東アジア	境界的圧力	介護ロボで主導権確保	対日で介護ロボ部材・標準を抱き合わせ	高齢化対策と産業高度化で雇用を守る	景気鈍化で対外強硬は失業不満の火種	78.0	50.0	84.0	88.0	72.0	86.0	82.0	20.0	介護の将来像は見えるが、雇用と費用の不安が増幅
22	JPN	日本	Japan	東アジア	圧力上昇	介護報酬改革と自動化を併走	同盟国とケアロボ調達・規格連携	担い手を守りつつ技術で負担減	財源不足と業界反発で配分が難航	56.0	40.0	74.0	61.0	95.0	57.0	90.0	12.0	社会的価値の再評価は希望に。だが負担増不安で進路は揺れる
22	TWN	台湾	Taiwan	東アジア	境界的圧力	供給継続と社会安定を優先	日米と半導体・人材の優先枠を再確認	安全保障と生活を両立し雇用を守る	電力・人件費で投資余力が細る	70.0	53.0	63.0	60.0	71.0	67.0	64.0	31.0	ケア待遇論争が将来不安を刺激し、有事と供給不安が慎重化を強める
22	KOR	韓国	South Korea	東アジア	圧力上昇	ケア自動化で雇用不安を抑制	日米と標準協調、部材確保と輸出管理調整	ケア人材の待遇改善とロボ導入を並行	財源が硬直、若者雇用と防衛が競合	61.0	46.0	76.0	62.0	86.0	63.0	81.0	23.0	介護分野の将来像は見えるが、職の奪い合い不安が増幅
22	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で主導権維持	短距離発射を実施、対話窓口は温存	外圧に屈せず国防で生活も守る	外貨・食料難で長期緊張は限界	88.0	46.0	68.0	65.0	72.0	58.0	83.0	20.0	安全不安が強まり、進路と生活設計が萎縮。介護将来像も暗くなる
22	RUS	ロシア	Russia	ユーラシア	間接衝突	資源で圧力を調整	友好国向け割引維持、非友好国は条件強化	外圧下でも雇用と生活を守り戦時運営を継続	損耗と制裁で投資停滞、社会不満が再燃しやすい	79.0	58.0	76.0	83.0	80.0	74.0	77.0	17.0	介護ロボ議論が国内で過熱し、将来の仕事像が揺れて不安が増幅
22	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の長期固定化を狙う	対日へ復興・地雷除去・医療/ケア技術協力を要請	前線維持と生活再建を同時に進める	動員疲労と歳出逼迫で妥協しにくい	79.0	46.0	73.0	56.0	86.0	57.0	75.0	29.0	支援負担と戦争長期化で将来像が曇り、ケア議論が分断を増幅
22	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和を優先	航路攪乱を抑えつつ制裁緩和と資金回収を交渉	生活防衛のため緊張管理し支援を確保する	不満と財政難で強硬は長期維持できない	58.0	57.0	62.0	65.0	80.0	64.0	74.0	22.0	介護ロボ争点化と中東再燃報道が将来不安を上積み
22	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と技術統制	停戦監視継続、サイバー警戒と輸出管理強化	安全を優先しつつ生活支援は重点化する	動員疲れと分断、財政で長期余力が薄い	64.0	52.0	69.0	83.0	86.0	72.0	77.0	21.0	介護の評価論争が焦りを増幅、計算資源不安も残る
22	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制安定を優先	OPEC+で微調整し供給維持を示す	歳入安定で雇用と改革投資を継続	停戦再燃と治安費で増産余地が小さい	60.0	47.0	66.0	54.0	64.0	51.0	72.0	32.0	物価は急騰しにくいが、介護自動化論争で将来不安が残る
22	EU	欧州連合	European Union	欧州	圧力上昇	ケア投資を制度化	日米と介護ロボ標準・調達枠を協議	人手不足対策と賃金公正を両立する	加盟国で財源と賃上げ受容が割れる	57.0	42.0	61.0	48.0	74.0	54.0	72.0	35.0	ケア職の再評価は追い風だが、財源不安が進路不安を増幅
23	USA	アメリカ	United States	北米	圧力上昇	安全優先で同盟に整合要求	AI安全規制を強化し同盟に準拠と供給管理	事故再発防止と雇用保護で規制を進める	企業反発と選挙圧力で運用が揺れる	69.0	48.0	86.0	91.0	88.0	78.0	84.0	21.0	規制連動で計算資源と雇用不安が増幅。将来像が描きにくい
23	CHN	中国	China	東アジア	境界的圧力	安全規制で主導権確保	安全規格主導と対日部材供給で選別圧力	事故対応で規制強化し産業競争力も守る	成長鈍化で強硬一辺倒は失業不満の火種	80.0	52.0	86.0	90.0	74.0	88.0	85.0	18.0	AI事故で将来像が揺れ、規制と雇用不安が重なり萎縮
23	JPN	日本	Japan	東アジア	圧力上昇	安全規制対応と成長の両立	同盟国とAI安全基準・監査を共同運用	事故再発防止と産業競争力を両立する	監督コスト増で財政と人材が逼迫	58.0	44.0	76.0	66.0	96.0	60.0	93.0	10.0	規制強化で将来設計は慎重化。安心は増すが挑戦意欲が鈍る
23	TWN	台湾	Taiwan	東アジア	境界的圧力	規制適応と供給信頼を死守	日米EUに安全基準整合と供給優先枠を要請	安全最優先で産業競争力も守ると説明	規制負担で投資が鈍り電力制約も重い	72.0	54.0	66.0	64.0	73.0	70.0	68.0	30.0	AI規制と供給懸念が強まり、若者は進路選択が慎重化
23	KOR	韓国	South Korea	東アジア	圧力上昇	規制対応で競争力を防衛	日米とAI安全基準整合、輸出管理の運用調整	事故再発防止を優先し産業競争力も守る	規制強化で投資減速、若者雇用が揺れる	63.0	47.0	79.0	68.0	88.0	66.0	85.0	21.0	AI規制で採用が冷え、将来不安が強まるが安全重視は一定の安心
23	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威と取引余地の併用	発射準備を誇示、対話窓口は残す	AI規制強化の外圧でも自力更生	外貨不足で制裁強化は痛い	90.0	48.0	70.0	72.0	74.0	60.0	86.0	18.0	安保不安とAI規制報道が重なり、将来設計が保守化
23	RUS	ロシア	Russia	ユーラシア	間接衝突	事故を口実に規制分断	AI事故を拡散し各国規制差を利用、資源条件を微調整	AI暴走の脅威から国民と産業を守る、統制を強める	半導体と資本不足、戦費と不満で引けない	82.0	64.0	78.0	86.0	82.0	76.0	81.0	16.0	事故報道と規制競争で将来像が曇り、挑戦意欲が下がる
23	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の制度化と規制対応	対日へ復興・地雷除去とAI安全枠組み協力要請	支援獲得と兵站維持で消耗戦に耐える	規制で調達遅延、動員疲労と財政逼迫	81.0	49.0	74.0	60.0	88.0	58.0	77.0	27.0	規制不安と支援議論が増幅し、将来設計が慎重化
23	IRN	イラン	Iran	中東	境界的圧力	停戦維持で対外圧力分散	航路示威を抑制し制裁回避と資金確保	緊張管理で生活と安全を守る	不満高止まりで強硬長期化は困難	60.0	63.0	66.0	70.0	82.0	67.0	78.0	20.0	中東再燃とAI規制報道が不安増幅、仕事像が曇る
23	ISR	イスラエル	Israel	中東	境界的圧力	停戦監視とAI統制強化	同盟と連携しAI規制対応、輸出審査を厳格化	事故再発防止と安全確保、重要産業は守る	分断と動員疲れ、規制で成長も鈍る	66.0	54.0	71.0	86.0	87.0	74.0	79.0	20.0	規制連鎖で就職像が揺れ、計算資源不安が焦りを増幅
23	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	規制順守と投資先分散	OPEC+は微調整、AI規制協調を模索	安全と雇用を守り改革投資は継続	治安費と投資競争で余力が縮む	61.0	52.0	68.0	56.0	63.0	53.0	76.0	31.0	AI規制で就活不透明感が増え、将来不安がSNSで拡散
23	EU	欧州連合	European Union	欧州	圧力上昇	安全規制を急ぎ競争も守る	AI事故受け規制強化、日米と監査標準協議	安全確保と雇用・競争力を同時に守る	加盟国で規制強度と産業保護が割れる	58.0	44.0	64.0	55.0	77.0	56.0	75.0	33.0	安全議論で就職像が揺れ、挑戦より慎重が強まる
24	USA	アメリカ	United States	北米	圧力上昇	同盟統制でAI供給を囲い込む	対中規制を維持し同盟に輸出管理と負担増要求	雇用と安全を守るため競争管理を徹底する	選挙・物価・企業圧力で強硬一辺倒は難しい	72.0	51.0	89.0	93.0	90.0	80.0	86.0	19.0	雇用と計算資源の先細り感が強まり、将来設計が短期化する
24	CHN	中国	China	東アジア	境界的圧力	規格支配と対外圧力の調整	対日先端部材を選別、規格主導と輸出管理対抗	安全と雇用を守るため規制と産業支援を強化	景気鈍化で強硬固定は失業不満を増やす	82.0	54.0	88.0	92.0	76.0	90.0	86.0	16.0	雇用と将来像が揺れ、挑戦回避と海外志向が強まる
24	JPN	日本	Japan	東アジア	圧力上昇	雇用不安の沈静化優先	同盟と監査枠組み維持し輸入源多角化	雇用と生活の不安を抑え成長投資も守る	財政逼迫で支援は薄く分配対立が残る	60.0	50.0	72.0	63.0	97.0	58.0	94.0	9.0	将来不安が政治化し慎重志向が強まる。支援が見えない層は諦めが増える
24	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼と社会不安を抑制	日米と供給優先枠・代替生産を協議	雇用不安へ再訓練と家計支援を強化	電力・水・人材が逼迫し投資が重い	74.0	56.0	69.0	66.0	76.0	72.0	70.0	28.0	供給不安と雇用不安が重なり、若者の将来設計が保守化
24	KOR	韓国	South Korea	東アジア	圧力上昇	半導体主導で社会不安を抑える	対日協調維持しつつ輸出管理を厳格運用	雇用・住宅不安に対策し安保も維持	対外規制と景気減速で若者不満が増幅	64.0	52.0	82.0	71.0	90.0	68.0	87.0	19.0	採用抑制と物価観測が重なり将来感情が冷える
24	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威維持、取引窓口は残す	発射関連の活動を誇示しつつ対話経路を温存	外圧下でも抑止力と統制で体制を守る	外貨不足と食料難で長期緊張は重荷	88.0	50.0	74.0	73.0	76.0	62.0	87.0	17.0	安保不安がAI雇用不安と結び、挑戦より安全志向が強まる
24	RUS	ロシア	Russia	ユーラシア	間接衝突	資源で圧力、継戦を維持	資源供給条件を揺らし制裁回避網を強化	外圧に対抗し国益と雇用を守る	戦費と不満、技術不足で長期戦は苦しい	84.0	71.0	80.0	88.0	83.0	79.0	82.0	15.0	雇用と物価不安が長引き、将来設計が縮む
24	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の固定化と復興前倒し	対日へ復興投資・地雷除去・AI規制調和を要請	支援を制度化し前線維持と生活支援を両立	動員疲労と財政難、調達規制で戦力更新が遅い	83.0	47.0	72.0	61.0	87.0	57.0	78.0	26.0	遠方戦争の長期化が雇用不安と将来設計の慎重化を増幅
24	IRN	イラン	Iran	中東	境界的圧力	停戦維持で内政安定優先	航路示威を限定し制裁回避と外貨確保	生活防衛を優先し危機の再燃を抑える	不満と財政難で強硬路線は続かない	62.0	66.0	68.0	72.0	84.0	69.0	80.0	18.0	原油・航路不安とAI雇用論争が重なり将来像が曇る
24	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と技術防衛優先	停戦監視を継続し輸出審査・サイバーを強化	安全確保と生活の両立、分断を抑える	動員疲れと政局で長期投資が滞る	64.0	57.0	73.0	88.0	84.0	76.0	80.0	22.0	雇用像が揺れ、計算資源不安が将来感を曇らせる
24	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油安定と投資信頼確保	OPEC+微調整、停戦維持へ外交仲介	歳入を守り改革投資と雇用を継続	治安費と改革資金の両立が限界	63.0	58.0	70.0	57.0	64.0	54.0	74.0	30.0	燃料高と就活不透明が重なり将来不安が増幅
24	EU	欧州連合	European Union	欧州	圧力上昇	規制調整で雇用不安を抑える	AI監査の相互承認と支援枠、対露制裁維持	安全と雇用の両立へ規制を現実化する	加盟国差と景気減速で合意形成が遅い	60.0	47.0	62.0	57.0	79.0	54.0	72.0	32.0	規制・雇用議論が日本の就活観を硬化、不安優位
25	USA	アメリカ	United States	北米	圧力上昇	同盟内でAI規律を主導	同盟にAI監査基準と輸出管理順守を要求	透明性で雇用と安全保障を両立させる	企業負担と選挙前の雇用不安が制約	74.0	54.0	90.0	94.0	91.0	82.0	87.0	18.0	基準は明確化するが計算資源が細り将来不安は強い
25	CHN	中国	China	東アジア	境界的圧力	基準主導で雇用不安を封じる	域内AI認証案を提示し対日規格交渉を加速	技能基準を明確化し雇用と成長を守る	景気減速で強硬は失業不満を刺激する	84.0	56.0	90.0	93.0	78.0	91.0	88.0	14.0	基準競争で進路迷いが増え、安定志向と萎縮が強まる
25	JPN	日本	Japan	東アジア	圧力上昇	雇用透明化で不安抑制	同盟国とAI監査基準を整合し調達分散	学び直しと採用基準の見える化を進める	財政制約で支援が薄く不満が拡散しやすい	61.0	52.0	78.0	66.0	96.0	60.0	95.0	10.0	基準が見えない不安が増幅。見える化が遅いほど諦めが強まる
25	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼と人材の見通し提示	日米欧へ供給安定枠と人材往来を提案	AI時代の職能基準を公開し再訓練を拡充	電力水人材が逼迫し賃金高騰が痛い	76.0	58.0	72.0	70.0	79.0	74.0	73.0	26.0	進路不安と供給不安が連動し、若者の挑戦意欲が鈍る
25	KOR	韓国	South Korea	東アジア	圧力上昇	採用透明化で不満を抑える	対米協議でAI人材・半導体協力を深める	AI採用基準を可視化し公正な競争を守る	景気減速で若年雇用が弱く不満が燃えやすい	63.0	53.0	78.0	69.0	88.0	66.0	86.0	21.0	採用基準の不透明感が残り、進路不安がSNSで増幅
25	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で主導権を取る	発射準備誇示と接触窓口の維持	外圧下でも抑止で体制を守る	外貨・食料不足で長期緊張は重荷	90.0	52.0	76.0	74.0	78.0	64.0	89.0	16.0	安保不安が採用不透明感を増幅し、若者は学習投資を躊躇
25	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で外圧を相殺	資源輸出の条件提示と制裁回避網を拡張	国家の持久戦で雇用と秩序を守る	戦費と不満、技術制約で余力が削れる	86.0	74.0	83.0	90.0	85.0	81.0	84.0	14.0	採用基準不透明が長引き、学習投資が迷走し不安増
25	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持と動員疲労の抑制	対日へ復興投資とAI人材育成協力を要請	前線維持と生活支援を両立し復興準備を進める	財政難と動員疲労で長期戦の余力が細る	84.0	49.0	74.0	63.0	88.0	58.0	79.0	25.0	遠方戦争長期化+採用基準不透明で学習不安が増幅
