step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
13	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続、偶発は回避	短距離発射示威と対日サイバー誇示	外部脅威に備え結束と統制を強化	燃料・外貨不足で長期対峙に限界	86.0	63.0	83.0	70.0	67.0	64.0	91.0	31.0	安保不安に介護負担が重なり、将来設計が縮む
13	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で対外圧力	資源供給条件を硬化し迂回貿易を拡張	長期対立に備え戦時経済を維持する	装備劣化と人材流出で持久に限界	84.0	82.0	74.0	85.0	73.0	83.0	81.0	30.0	介護不安に物価高が重なり、将来設計が短期化する
13	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦と支援持久の確保	防空・弾薬と復興資金の追加枠を要請	長期戦に備え社会機能を守る	支援疲れと動員・財政が限界	80.0	58.0	74.0	64.0	79.0	67.0	70.0	30.0	介護不安に戦争由来の物価・不確実性が重なり将来観が曇る
13	IRN	イラン	Iran	中東	境界的圧力	停戦維持し制裁緩和を探る	航路の示威と対話を併走、資金確保	抑止を保ち生活と雇用を守る	財政難と強硬派圧力で譲歩が難しい	74.0	88.0	74.0	67.0	73.0	77.0	85.0	28.0	燃料高が家計と介護負担に直撃、将来不安が増幅
13	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と技術防衛	対サイバー抑止強化と重要技術の輸出管理	安全確保を優先しつつ生活コストを抑える	戦費と分断で若者・福祉投資が伸びない	74.0	66.0	72.0	86.0	82.0	76.0	81.0	27.0	介護負担不安に加え、計算資源不安で将来設計が曇る
13	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定優先で対日維持	OPEC+で増産余地示し、対日契約を優先	価格の急変を抑え歳入と改革を守る	停戦再燃リスクと歳入目標で減産圧力	60.0	64.0	58.0	43.0	63.0	55.0	69.0	39.0	光熱費高止まりが介護負担の不安と重なり、将来像が曇る
13	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と労働移行を優先	対日でAI規制整合と介護DX協力を提案	公正な規制で雇用と安全を両立する	加盟国合意と財源配分が遅れがち	56.0	52.0	78.0	66.0	76.0	60.0	77.0	33.0	介護負担と技能転換の焦りが増え将来不安が強まる
14	USA	アメリカ	United States	北米	圧力上昇	同盟要求を保ちつつ供給安定	対日で防衛分担と先端半導体の優先枠を調整	同盟で抑止し供給網を立て直し物価を抑える	国内分断と選挙圧力で負担増は出しにくい	63.0	56.0	80.0	74.0	79.0	62.0	84.0	26.0	計算資源不安は少し緩むが雇用不安が残り将来像は霧がち
14	CHN	中国	China	東アジア	境界的圧力	対日選別圧力を維持	部材は選別、先端品は迂回調達拡大	雇用と産業を守り外圧に対抗する	成長鈍化で強硬は長期維持困難	74.0	60.0	86.0	78.0	58.0	82.0	80.0	35.0	供給不安はやや緩むが雇用不安が残り未来感は冷え気味
14	JPN	日本	Japan	東アジア	圧力上昇	財政制約下で不安沈静化	先端半導体は同盟連携、汎用品は調達多元化	供給回復を活かし物価と雇用の不安を抑える	増税回避で支援が薄く、現場不足も残る	52.0	57.0	81.0	54.0	94.0	58.0	86.0	15.0	半導体不安は少し和らぐが、家計と雇用の先行き不安が残る
14	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給回復の両立	対日で先端品の優先枠とBCP訓練を強化	緊張下でも産業と雇用を守り供給回復を進める	電力・人材がボトルネックで回復は段階的	74.0	60.0	72.0	64.0	68.0	70.0	74.0	34.0	供給回復で焦りは弱まるが、有事不安が進路選択を慎重化
14	KOR	韓国	South Korea	東アジア	圧力上昇	供給安定と技術防衛を両立	先端品は囲い込み、対日は汎用品供給を維持	供給は戻るが競争は続く、雇用転換を支援	若者雇用と対北備えで予算配分が硬直	57.0	58.0	68.0	61.0	74.0	54.0	78.0	35.0	供給回復で不安は少し緩むが、競争激化観測で将来像は揺れる
14	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威は継続、偶発回避	短距離発射の示威とサイバー撹乱を継続	外部脅威に備え結束と統制を維持	燃料・外貨不足で長期対峙は厳しい	84.0	61.0	81.0	65.0	66.0	60.0	89.0	33.0	安保不安は続くが、半導体の一部回復で悲観が少し緩む
14	RUS	ロシア	Russia	ユーラシア	間接衝突	資源条件で圧力維持	資源供給は条件硬化し迂回貿易を継続	包囲に耐え戦時経済で安定を守る	人材流出と装備劣化で長期戦が重い	82.0	79.0	72.0	78.0	71.0	76.0	79.0	34.0	物価と地政学不安は残るが、調達改善で悲観が少し薄れる
14	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持と支援疲れ対処	防空・弾薬を優先要請し復興枠も死守	防衛を優先しつつ社会機能を維持する	動員・財政と支援疲れで選択肢が狭い	82.0	56.0	73.0	58.0	80.0	62.0	69.0	31.0	戦争長期化の不確実性は残るが供給網改善で悲観がやや緩む
14	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外取引拡大	航路の示威を抑え交渉と取引を加速	抑止を保ち物価と雇用を守る	制裁・財政難と強硬派で妥協が狭い	70.0	84.0	70.0	61.0	71.0	72.0	82.0	30.0	燃料高と報道で不安が続くが半導体は一部緩和
14	ISR	イスラエル	Israel	中東	境界的圧力	停戦継続と技術防衛	輸出管理を維持し代替調達網を拡張	安全確保を軸に生活コスト抑制を続ける	戦費と分断で若者投資が後回し	70.0	62.0	69.0	78.0	80.0	68.0	77.0	31.0	計算資源不安はやや緩むが、物価と雇用不安が残る
14	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定で対日関係維持	OPEC+で微調整し対日長期契約を優先	歳入確保と改革継続のため価格を安定化	停戦再燃と財政計画で増産は限定的	58.0	61.0	56.0	39.0	62.0	52.0	66.0	40.0	物価高の継続感が将来設計を鈍らせ、不安がSNSで増幅
14	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と産業防衛を両立	対日でAI規制整合と半導体調達連携を促進	競争力と公正を守り雇用移行を支える	加盟国利害と産業保護で意思決定が遅い	54.0	49.0	74.0	58.0	73.0	54.0	72.0	36.0	計算資源不安は少し緩むが職の先行き不安は残る
15	USA	アメリカ	United States	北米	圧力上昇	同盟維持とAI覇権を優先	対日で防衛分担と先端輸出管理を継続	同盟で抑止し雇用と物価を守る	選挙・分断で負担転嫁は限定的	64.0	57.0	82.0	72.0	81.0	63.0	88.0	24.0	情報回避が増え、就職不安だけ残り未来像が薄れる
15	CHN	中国	China	東アジア	境界的圧力	対日圧力は選別し継続	重要部材は握り、民生は供給安定化	外圧下でも雇用と産業を守る	景気鈍化で強硬一辺倒は難しい	76.0	58.0	84.0	79.0	60.0	80.0	68.0	33.0	情報回避が進み不安が鈍化する一方、停滞感が残り将来像は描きにくい
15	JPN	日本	Japan	東アジア	圧力上昇	不安疲れ抑え優先配分	同盟協議で半導体・燃料の調達安定化	危機情報は整理し生活と雇用を守る	財政余力が薄く若者策が先送り	54.0	56.0	80.0	55.0	95.0	57.0	88.0	14.0	情報回避が増え将来像が霞むが、支援可視化で緩和
15	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と生産優先	対日BCPと優先供給枠を継続・拡大	緊張下でも雇用と輸出の安定を守る	電力・人材不足で増産は限定的	76.0	61.0	74.0	66.0	69.0	72.0	70.0	33.0	情報回避で不安は麻痺するが、将来像は慎重化し停滞感が残る
15	KOR	韓国	South Korea	東アジア	圧力上昇	技術防衛と安定供給	対米協調で先端囲い込み、対日供給維持	雇用転換と安全保障を同時に進める	若者不満と対北備えで歳出が硬直	60.0	57.0	71.0	63.0	76.0	53.0	70.0	33.0	情報回避で不安は表面上鈍るが、将来像の空白感が増す
15	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続、心理戦重視	短距離示威とサイバーで揺さぶる	包囲に対抗し結束と統制を強化	燃料・外貨不足で長期挑発は困難	86.0	60.0	79.0	66.0	67.0	61.0	92.0	31.0	不安情報が多すぎ情報回避が増え、将来像が縮む
15	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と戦線で圧力維持	資源供給は条件硬化し迂回貿易を継続	包囲下でも戦時経済で安定を守る	長期戦コストと人材流出が限界	83.0	77.0	73.0	79.0	72.0	75.0	76.0	33.0	情報回避が増え不安は鈍化するが、諦念と閉塞感が残る
15	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持と支援再編	防空・弾薬を最優先要請し復興枠も確保	耐久戦でも社会機能を守り復興準備を進める	動員疲れと財政逼迫、支援疲れが最大制約	83.0	58.0	74.0	60.0	81.0	63.0	76.0	29.0	不安情報が長期化し回避・諦念が増え、将来像が描きにくい
15	IRN	イラン	Iran	中東	境界的圧力	停戦維持、示威は抑制	航路は管理下で圧力、取引窓口を拡大	抑止は保つ、生活安定を最優先	制裁・強硬派・財政で譲歩が狭い	68.0	82.0	69.0	63.0	72.0	70.0	76.0	28.0	燃料高は続く一方、情報回避で不安は鈍化し諦めが増える
15	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と防衛優先	輸出管理を維持し供給網を多重化	抑止を保ちつつ生活負担を抑える	戦費と分断で投資余力が細る	68.0	60.0	66.0	75.0	79.0	67.0	72.0	33.0	危機疲れで情報回避が増え、将来像が描きにくい
15	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と対日供給優先	OPEC+は小幅維持、対日契約の安定供給を強調	歳入と改革を守りつつ市場の過度な変動を抑える	停戦再燃リスクと治安費で増産余地は小さい	60.0	58.0	54.0	40.0	61.0	51.0	63.0	41.0	情報回避で不安が鈍化する一方、物価の重さが将来像を曇らせる
15	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と景気下支え	対日でAI規制整合と供給網協力を進める	不安情報を抑えつつ雇用移行と物価対策を継続	加盟国選挙と産業保護で合意が遅れがち	56.0	51.0	70.0	54.0	72.0	52.0	60.0	38.0	情報回避が進み体感不安は残るが、資源不安はやや緩む
16	USA	アメリカ	United States	北米	圧力上昇	同盟負担増と技術囲い込み	対日で防衛分担増と輸出管理順守を要求	同盟で抑止と雇用を守り対中優位を維持	財政赤字と分断で海外負担に限界	66.0	58.0	84.0	75.0	86.0	67.0	90.0	20.0	増税観測と将来不安が強まり挑戦回避が増える
16	CHN	中国	China	東アジア	境界的圧力	対日圧力を選別し梃子化	重要部材は許認可で調整、協力枠も提示	外圧に耐え産業と雇用を守る	景気鈍化で強硬の持久は難しい	78.0	57.0	86.0	81.0	66.0	83.0	70.0	29.0	財政不安と供給不透明で、挑戦より安定志向が強まる
16	JPN	日本	Japan	東アジア	圧力上昇	更新投資と生活防衛の両立	同盟協議で燃料・資材調達を平準化	更新は先送りせず生活不安も抑える	更新費が重なり裁量が極小	56.0	58.0	78.0	54.0	97.0	60.0	90.0	12.0	将来投資と生活防衛の板挟みが可視化し、希望が削れやすい
16	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止継続と供給優先	対日BCPを更新し供給配分の透明化	緊張下でも雇用と輸出の安定を守る	電力制約と防衛負担で増産余地が薄い	78.0	63.0	76.0	68.0	72.0	75.0	73.0	30.0	財政不安が重なり将来設計が縮む。安定志向が強まる
16	KOR	韓国	South Korea	東アジア	圧力上昇	供給維持と雇用安定	対米協調で先端管理、対日供給は条件付き維持	安保と産業を守り雇用転換を急ぐ	若者不満と対北備えで予算が硬直	63.0	58.0	74.0	66.0	79.0	56.0	72.0	31.0	財政不安と雇用変動で将来像が曇り、慎重化が進む
16	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続、取引余地探る	短距離発射準備とサイバーで牽制	対外包囲に屈せず統制と動員を強化	燃料・外貨不足で挑発は頻度制限	88.0	62.0	81.0	68.0	74.0	63.0	93.0	26.0	安全不安と財政不安が重なり、将来設計を先送りしがち
16	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時継続で圧力維持	資源価格で主導権を取り迂回取引を拡大	制裁下でも安定と安全を守り抜く	動員疲労と投資不足で継戦が重い	84.0	79.0	75.0	81.0	78.0	77.0	74.0	27.0	物価と将来不安が強まり、挑戦より防衛的選択が増える
16	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持へ優先度再提示	防空・弾薬を優先要請し復興は段階化	前線維持と社会機能を同時に守る	支援疲れと財政逼迫、動員疲労が痛い	84.0	57.0	76.0	61.0	86.0	64.0	78.0	25.0	財政不安と戦争長期化で、挑戦より回避が強まる
16	IRN	イラン	Iran	中東	境界的圧力	停戦維持しつつ交渉優位確保	海上リスクを示唆しつつ取引窓口拡大	抑止を保ち生活物価の悪化を抑える	制裁と財政難で譲歩余地が狭い	70.0	85.0	71.0	64.0	78.0	72.0	77.0	24.0	財政不安と燃料高が重なり将来像が縮みやすい
16	ISR	イスラエル	Israel	中東	境界的圧力	抑止維持と内政沈静	停戦枠を維持しつつ監視・サイバー強化	脅威は継続、生活費対策も継続	戦費と分断で財政余力が縮む	66.0	57.0	64.0	74.0	81.0	65.0	70.0	31.0	海外不安と物価観測で将来設計が短期化しがち
16	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と歳入確保	OPEC+は現状維持寄り、対日長期契約を強調	市場安定で歳入を守り改革投資を継続	停戦再燃と治安費で増産は限定的	61.0	57.0	55.0	41.0	66.0	52.0	64.0	37.0	更新費と物価が重なり、将来不安がじわり増す
16	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と景気下支え	対日で規制整合と供給網・インフラ協力	雇用移行と物価対策を継続し分断を抑える	加盟国財政と選挙で合意が遅れやすい	57.0	50.0	69.0	53.0	78.0	51.0	61.0	33.0	国内インフラ不安で将来像が曇り、節約・就活慎重化が進む
17	USA	アメリカ	United States	北米	圧力上昇	同盟維持とAI統制強化	対日で防衛負担と輸出管理順守を再要求	AI利益の偏り是正で雇用と中間層を守る	反企業感情と分断で対外負担に限界	68.0	60.0	86.0	78.0	88.0	70.0	92.0	18.0	雇用不安と増税観測が強まり、将来への投資を控える
17	CHN	中国	China	東アジア	境界的圧力	対外圧力と再分配を併用	対日輸出許認可を絞りつつ対話枠提示	利益集中を是正し雇用と安定を守る	景気鈍化で強硬一辺倒は続かない	80.0	56.0	88.0	83.0	67.0	85.0	74.0	27.0	将来不安と就職慎重化が強まり、挑戦投資が萎む
17	JPN	日本	Japan	東アジア	圧力上昇	利益偏在に制度補強	同盟国とAI課税・競争政策の整合を探る	集中是正と雇用移行を同時に進める	財政逼迫で再分配は限定、反発も怖い	58.0	57.0	82.0	55.0	96.0	62.0	93.0	10.0	『報われない』感が増幅。移行支援が弱いと将来観が急落
17	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と分配配慮	対日供給優先枠を再確認し発信	利益集中是正と雇用安定を両立	増産余地薄く政治不信も警戒	80.0	62.0	79.0	70.0	73.0	78.0	77.0	28.0	供給不安と格差論が重なり、将来像が縮む
17	KOR	韓国	South Korea	東アジア	圧力上昇	雇用防波堤と技術主権	対米協調で先端規制対応、対日供給は選別	利益集中是正と雇用転換で安定を守る	財政は硬く、若者不満が政権コスト化	61.0	57.0	76.0	65.0	81.0	58.0	78.0	30.0	雇用不安とSNS不信が波及し、将来設計が保守化
17	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で取引余地確保	短距離発射示唆とサイバーで牽制	外圧に備え結束と統制を強化	外貨・燃料不足で挑発は限定	90.0	63.0	83.0	70.0	76.0	64.0	95.0	24.0	安全不安と利益集中批判が連動し、将来像が曇る
17	RUS	ロシア	Russia	ユーラシア	間接衝突	制裁下で資源と情報戦を強化	資源輸出を調整し迂回取引と宣伝戦を拡大	外圧に屈せず秩序と雇用を守る	戦費と動員疲労、技術不足が重荷	86.0	82.0	79.0	83.0	80.0	79.0	82.0	24.0	利得集中不信と物価不安が重なり将来観が硬直化
17	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持と戦時経済の立て直し	欧米へ防空・弾薬優先を再要請、復興は最小稼働	耐久戦でも社会機能と分配を守る	支援疲れと格差不満、動員限界が制約	86.0	60.0	78.0	63.0	88.0	66.0	82.0	23.0	戦争長期化とAI格差論が重なり、将来が縮む感覚が増す
17	IRN	イラン	Iran	中東	境界的圧力	停戦維持で交渉優位	航路安全と原油供給で圧力示唆	外圧下でも生活と尊厳を守る	制裁と物価で不満が噴出しやすい	72.0	88.0	74.0	66.0	80.0	73.0	82.0	22.0	燃料高と雇用不安に格差批判が重なり悲観増幅
17	ISR	イスラエル	Israel	中東	境界的圧力	治安維持と技術優位死守	同盟協議で制裁回避・供給網を再編	安全と成長を守り格差不満に対処	戦費と分断で再分配は限定的	68.0	59.0	66.0	76.0	83.0	67.0	74.0	29.0	利益集中批判が雇用不安と制度不信を増幅し将来観が曇る
17	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油安定と体制防衛	OPEC+は慎重運用、対日供給は履行を強調	市場安定で歳入確保、改革と雇用を守る	停戦再燃リスクと治安費で増産余地が小さい	63.0	58.0	57.0	41.0	67.0	53.0	68.0	36.0	物価と雇用不安に企業批判が重なり、若者の先行き不信が強まる
17	EU	欧州連合	European Union	欧州	圧力上昇	規制と再分配で不信抑制	AI課税・競争強化を提案し対日整合要請	利益集中を是正し雇用移行と物価対策を守る	加盟国合意が遅く企業反発で妥協しがち	58.0	49.0	73.0	55.0	81.0	52.0	66.0	32.0	“努力しても報われない”感が増え転職・起業が慎重化
18	USA	アメリカ	United States	北米	圧力上昇	同盟負担増とAI優位維持	対日で防衛費増・輸出管理厳守を再要求	同盟強化と産業保護で雇用と安全を守る	分断と生活費で対外支出に上限	70.0	58.0	84.0	80.0	90.0	72.0	93.0	16.0	住居不安が政治化し、増税と雇用不安が重なり将来観が冷える
18	CHN	中国	China	東アジア	境界的圧力	対日圧力を微調整し主導権確保	輸出許認可を選別、対話枠は維持	雇用と物価を守り外圧に対処する	景気鈍化で過度な強硬は逆流	82.0	57.0	90.0	85.0	69.0	87.0	78.0	24.0	住居不安と景気不透明が重なり将来像が縮む
18	JPN	日本	Japan	東アジア	圧力上昇	住居不安に集中対策	同盟国と生活コスト協力、資源調達分散	住まいの不安を最優先で支え、移行も進める	財政余力が薄く住居支援と防衛費が競合	60.0	58.0	80.0	54.0	97.0	63.0	95.0	12.0	家が足場にならず将来設計が縮む。支援の見え方が鍵
18	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と民生の同時維持	対日供給枠を再発信し在庫連携を強化	安全と生活基盤を同時に守る	供給余力乏しく民生負担が増す	82.0	63.0	81.0	72.0	76.0	80.0	79.0	26.0	住居不安と供給不安が重なり将来設計が縮む
18	KOR	韓国	South Korea	東アジア	圧力上昇	住居不安の火消し優先	対米協調で先端規制順守、対日供給は条件付	住居費対策と雇用転換で生活基盤を守る	住宅・防衛・産業支援が財政で食い合う	63.0	56.0	74.0	66.0	82.0	60.0	79.0	29.0	住居不安と雇用不透明が連鎖し挑戦回避が強まる
18	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威と対話窓口を併走	発射準備の誇示と限定サイバーで牽制	敵対勢力に備え結束と統制を強化	燃料と外貨不足で挑発の頻度は抑制	88.0	58.0	80.0	72.0	74.0	62.0	93.0	26.0	安全不安が住居不安の政治争点と結び、将来設計が萎む
18	RUS	ロシア	Russia	ユーラシア	間接衝突	制裁下で資源と情報戦を継続	資源輸出を絞り迂回取引と圧力を強化	長期戦でも雇用と秩序を守ると強調	戦費負担と動員疲労、技術調達難	87.0	83.0	80.0	84.0	81.0	80.0	84.0	23.0	住居不安に物価高が重なり、将来設計が縮む
18	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援確保と動員負荷の抑制	欧州・米へ防空弾薬を優先要請、停戦枠も探る	戦線維持と生活防衛を同時に進める	支援疲れと財政逼迫、動員の限界が痛い	84.0	58.0	77.0	62.0	86.0	65.0	81.0	22.0	住居不安の争点化に、戦争長期化の先行き不安が重なり将来像が縮む
18	IRN	イラン	Iran	中東	境界的圧力	停戦維持で交渉圧力	航路示威と供給調整を示唆し交渉迫る	外圧に屈せず生活と主権を守る	制裁と物価で抗議再燃が怖い	74.0	90.0	77.0	68.0	82.0	76.0	85.0	20.0	燃料高が家計と家賃不安を刺激し将来悲観が増幅
18	ISR	イスラエル	Israel	中東	境界的圧力	抑止維持と経済防衛	同盟と連携しサイバー防衛・輸出管理	安全保障優先、生活負担は限定支援	戦費と分断で財政配分が硬直	70.0	61.0	69.0	78.0	84.0	68.0	77.0	27.0	外部不確実性が住居不安の怒りを増幅し、将来設計を先送りさせる
18	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油安定で歳入と体制維持	OPEC+調整で価格安定、対日供給履行を強調	市場安定で歳入確保、改革と雇用を守る	停戦再燃と治安費で増産余地が小さい	64.0	60.0	58.0	41.0	69.0	54.0	72.0	34.0	光熱費由来の住居不安が争点化し、若者の将来設計が萎む
18	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と産業防衛を優先	AI規制適合と調達基準の対日要請強化	雇用と安全を守るため市場ルールを整える	加盟国分裂と住宅不満で対外強硬に傾く	60.0	53.0	77.0	57.0	83.0	55.0	70.0	30.0	住居不安と雇用不安が重なり将来設計が縮む
19	USA	アメリカ	United States	北米	圧力上昇	対話支持も同盟負担を維持	対日で防衛・輸出管理順守を継続要請	対話を活かし抑止と雇用を同時に守る	財政と世論で対外負担の増額は限定的	60.0	54.0	78.0	76.0	88.0	70.0	90.0	18.0	緊張は小幅に緩むが、負担増期待が残り将来不安は続く
19	CHN	中国	China	東アジア	圧力上昇	対話維持で対日圧力を選別	対話枠を活用しつつ輸出許認可を調整	緊張を管理し雇用と安定を守る	強硬は景気悪化と投資離れを招く	76.0	54.0	86.0	82.0	66.0	83.0	74.0	28.0	緊張は小緩和も、仕事と技術不安が残り将来像が曇る
19	JPN	日本	Japan	東アジア	圧力上昇	対話で緊張緩和、内政優先	対話枠を維持し資源調達と技術連携を分散	緊張は一部緩むが、生活不安と雇用移行を支える	財政逼迫で住居・若者支援と防衛費が競合	54.0	52.0	78.0	56.0	95.0	58.0	88.0	14.0	対外不安は少し下がるが、仕事と住まい不安で未来像が揺れる
19	TWN	台湾	Taiwan	東アジア	境界的圧力	対話活用し抑止と供給維持	対話を梃子に危機管理線を再確認、対日供給枠を条件付き明確化	対話で緊張は下げつつ、備えと産業基盤を守る	分断は続き、供給と防衛の両立が限界近い	78.0	60.0	74.0	68.0	72.0	76.0	73.0	30.0	対話で急落不安は緩むが、供給条件化が将来設計を揺らす
19	KOR	韓国	South Korea	東アジア	圧力上昇	対話で緊張緩和、技術守る	対話枠組み維持、対日供給は精査継続	対話を梃に危機を抑え雇用転換を進める	半導体競争と世論分断で譲歩が難しい	57.0	52.0	66.0	61.0	79.0	56.0	73.0	34.0	軍事不安は少し緩むが、就活と物価の先行き不安が残る
19	PRK	北朝鮮	North Korea	東アジア	圧力上昇	対話を利用し示威は抑制	対話参加を演出しつつ短距離戦力を誇示	対話は主導権確保、警戒と結束を維持	燃料・外貨難で大規模挑発は損得悪化	82.0	54.0	74.0	68.0	71.0	59.0	89.0	32.0	緊張は少し緩むが周期的不安が残り挑戦意欲が揺れる
19	RUS	ロシア	Russia	ユーラシア	境界的圧力	対話を利用し制裁回避を継続	対話再開を歓迎しつつ資源取引を選別	対外圧力下でも秩序と雇用を守る	戦費と動員疲労、先端技術調達難	82.0	76.0	74.0	82.0	78.0	75.0	80.0	28.0	緊張緩和で恐怖は減るが物価と将来不安は残る
19	UKR	ウクライナ	Ukraine	欧州	限定戦争	防空優先で支援継続を固める	欧米へ弾薬・防空の前倒し供与を要請	戦線維持を軸に生活支援も最小限守る	支援疲れと動員限界、財政の糊代が薄い	82.0	56.0	76.0	63.0	85.0	64.0	79.0	26.0	対話再開で極端な不安は減るが、戦争長期化が将来設計を曇らせる
19	IRN	イラン	Iran	中東	境界的圧力	停戦維持で対外交渉を強める	航路示威は抑えつつ供給調整を示唆	外圧に屈せず生活と主権を守る	物価と制裁で抗議再燃が怖い	70.0	86.0	74.0	66.0	80.0	72.0	82.0	24.0	燃料高と物流不安が家計直撃、将来設計が萎む
19	ISR	イスラエル	Israel	中東	間接衝突	抑止維持と技術防衛	米国と協調し輸出管理・サイバー連携強化	安全優先、物価には限定的に支援	戦費と分断で財政配分が硬直	66.0	58.0	63.0	76.0	82.0	66.0	74.0	29.0	技術分断が進路不安を長引かせ、挑戦より防衛的選択が増える
19	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	供給安定で歳入と体制維持	OPEC+で小幅調整、対日供給安定を優先	価格安定で改革資金と雇用を守る	停戦再燃と治安費で増産余力が限定	58.0	57.0	55.0	42.0	66.0	52.0	69.0	36.0	物価不安は続くが緊張緩和で心理はやや落ち着く
19	EU	欧州連合	European Union	欧州	圧力上昇	規制整合と景気下支え	対日でAI規制整合と調達透明性を要請	雇用と安全を守るため競争ルールを徹底	加盟国温度差で強硬と緩和が揺れる	56.0	50.0	66.0	55.0	78.0	52.0	63.0	36.0	規制対応負担が進路不安を押すが緊張緩和で悪化は鈍る
20	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI規律を要求	対日で防衛分担と輸出管理順守を再要請	雇用と安全を守るため同盟調整を進める	国内分断と財政で追加関与は抑制的	63.0	56.0	80.0	78.0	89.0	71.0	92.0	17.0	進路不安が増幅。計算資源格差が努力の見通しを曇らせる
20	CHN	中国	China	東アジア	境界的圧力	対日依存を揺さぶり交渉有利	重要素材・部材の審査厳格化と対話窓口維持	外部圧力に備え産業と雇用を守る	景気減速で強硬一辺倒は続けにくい	79.0	56.0	88.0	85.0	68.0	86.0	78.0	25.0	学校AI格差が“機会の不平等”感を増幅し、就職と学び直し不安が強まる
20	JPN	日本	Japan	東アジア	圧力上昇	教育AI格差を緊急是正	同盟国と教育AI・端末調達を共同化	学びの機会均等を守り移行期を支える	財政逼迫で給付・防衛・教育が競合	55.0	51.0	82.0	58.0	96.0	60.0	92.0	12.0	進路不安が増幅。支援が見えぬと諦めが強まる
20	TWN	台湾	Taiwan	東アジア	境界的圧力	供給維持を梃子に抑止強化	対日供給の優先枠を更新、危機連絡を強化	抑止と産業稼働を守り生活不安を抑える	電力・人材・防衛が同時逼迫、余力薄い	76.0	61.0	78.0	70.0	73.0	79.0	80.0	28.0	学校AI格差と供給不安が重なり、将来像が二極化する
20	KOR	韓国	South Korea	東アジア	圧力上昇	技術防衛と雇用防波堤	対米協調で対中規制順守、対日供給は選別	技術競争下でも雇用と教育再訓練を優先する	世論分断で譲歩困難、対外依存も残る	58.0	50.0	70.0	64.0	81.0	57.0	78.0	32.0	学校AI格差が就活不安を増幅、半導体制約が将来像を曇らせる
20	PRK	北朝鮮	North Korea	東アジア	圧力上昇	示威を散発し対話も残す	短距離発射で存在誇示、対話窓口維持	包囲下でも自力更生、警戒と結束を強化	燃料・外貨不足で大規模挑発は高コスト	84.0	56.0	76.0	69.0	72.0	60.0	90.0	31.0	安全保障不安が増幅。AI格差不安と重なり将来像が曇る
20	RUS	ロシア	Russia	ユーラシア	境界的圧力	資源収入を守り圧力維持	資源輸出を選別し制裁回避網を拡張	長期戦でも雇用と物価を守ると強調	戦費・動員疲労と先端調達難が重い	84.0	78.0	72.0	83.0	77.0	74.0	82.0	27.0	物価高と供給不安が続き、学習AI格差が将来不安を増幅
20	UKR	ウクライナ	Ukraine	欧州	限定戦争	防空と復興線を同時維持	欧州・米へ防空と財政支援の継続を要請	戦線維持と復興準備を同時に進める	動員疲れと資金不足、支援減が怖い	81.0	57.0	78.0	64.0	86.0	65.0	82.0	25.0	戦争長期化に加え教育AI格差が進路不安を増幅
